Frequency,Channel A,Channel B
(ms),(V),(V)

28.11999929,-0.54367610,-5.69236000
28.13999929,-0.54367610,-5.69236000
28.15999929,-0.54367610,-5.69236000
28.17999929,-0.54367610,-5.77140800
28.19999929,-0.54367610,-5.69236000
28.21999929,-0.54367610,-5.69236000
28.23999929,-0.54367610,-5.69236000
28.25999929,-0.54367610,-5.69236000
28.27999929,-0.54367610,-5.69236000
28.29999929,-0.54367610,-5.77140800
28.31999928,-0.54367610,-5.77140800
28.33999928,-0.54367610,-5.77140800
28.35999928,-0.54367610,-5.77140800
28.37999928,-0.54367610,-5.69236000
28.39999928,-0.54367610,-5.77140800
28.41999928,-0.54367610,-5.77140800
28.43999928,-0.54367610,-5.77140800
28.45999928,-0.54367610,-5.77140800
28.47999928,-0.54367610,-5.77140800
28.49999928,-0.54367610,-5.77140800
28.51999928,-0.54367610,-5.69236000
28.53999928,-0.54367610,-5.77140800
28.55999928,-0.54367610,-5.69236000
28.57999928,-0.54367610,-5.69236000
28.59999928,-0.54367610,-5.69236000
28.61999928,-0.54367610,-5.77140800
28.63999928,-0.55155020,-5.77140800
28.65999928,-0.54367610,-5.69236000
28.67999928,-0.54367610,-5.77140800
28.69999927,-0.54367610,-5.69236000
28.71999927,-0.54367610,-5.77140800
28.73999927,-0.54367610,-5.77140800
28.75999927,-0.54367610,-5.69236000
28.77999927,-0.54367610,-5.77140800
28.79999927,-0.54367610,-5.77140800
28.81999927,-0.54367610,-5.69236000
28.83999927,-0.54367610,-5.77140800
28.85999927,-0.54367610,-5.77140800
28.87999927,-0.54367610,-5.77140800
28.89999927,-0.54367610,-5.77140800
28.91999927,-0.54367610,-5.69236000
28.93999927,-0.54367610,-5.77140800
28.95999927,-0.54367610,-5.77140800
28.97999927,-0.54367610,-5.69236000
28.99999927,-0.54367610,-5.77140800
29.01999927,-0.54367610,-5.69236000
29.03999927,-0.54367610,-5.69236000
29.05999927,-0.54367610,-5.69236000
29.07999927,-0.54367610,-5.69236000
29.09999926,-0.54367610,-5.69236000
29.11999926,-0.54367610,-5.61331200
29.13999926,-0.54367610,-5.61331200
29.15999926,-0.53580220,-5.61331200
29.17999926,-0.54367610,-5.61331200
29.19999926,-0.54367610,-5.61331200
29.21999926,-0.54367610,-5.61331200
29.23999926,-0.53580220,-5.61331200
29.25999926,-0.54367610,-5.61331200
29.27999926,-0.53580220,-5.61331200
29.29999926,-0.53580220,-5.61331200
29.31999926,-0.54367610,-5.61331200
29.33999926,-0.53580220,-5.53426500
29.35999926,-0.54367610,-5.53426500
29.37999926,-0.53580220,-5.61331200
29.39999926,-0.53580220,-5.61331200
29.41999926,-0.53580220,-5.53426500
29.43999926,-0.53580220,-5.53426500
29.45999926,-0.53580220,-5.53426500
29.47999926,-0.53580220,-5.53426500
29.49999925,-0.53580220,-5.45521700
29.51999925,-0.53580220,-5.45521700
29.53999925,-0.53580220,-5.45521700
29.55999925,-0.53580220,-5.45521700
29.57999925,-0.53580220,-5.45521700
29.59999925,-0.53580220,-5.37616800
29.61999925,-0.53580220,-5.37616800
29.63999925,-0.53580220,-5.45521700
29.65999925,-0.53580220,-5.37616800
29.67999925,-0.52792810,-5.37616800
29.69999925,-0.52792810,-5.37616800
29.71999925,-0.52792810,-5.37616800
29.73999925,-0.52792810,-5.37616800
29.75999925,-0.52792810,-5.29712100
29.77999925,-0.52792810,-5.29712100
29.79999925,-0.52792810,-5.21807300
29.81999925,-0.52792810,-5.29712100
29.83999925,-0.52792810,-5.21807300
29.85999925,-0.52792810,-5.21807300
29.87999925,-0.52792810,-5.21807300
29.89999924,-0.52002330,-5.21807300
29.91999924,-0.52002330,-5.21807300
29.93999924,-0.52002330,-5.13902600
29.95999924,-0.52002330,-5.13902600
29.97999924,-0.52002330,-5.13902600
29.99999924,-0.52002330,-5.13902600
30.01999924,-0.52002330,-5.05997800
30.03999924,-0.52002330,-5.05997800
30.05999924,-0.52002330,-5.05997800
30.07999924,-0.52002330,-4.98093000
30.09999924,-0.52002330,-5.05997800
30.11999924,-0.51214940,-4.98093000
30.13999924,-0.51214940,-4.98093000
30.15999924,-0.51214940,-4.98093000
30.17999924,-0.51214940,-4.90188200
30.19999924,-0.51214940,-4.90188200
30.21999924,-0.51214940,-4.90188200
30.23999924,-0.51214940,-4.90188200
30.25999924,-0.51214940,-4.82283500
30.27999924,-0.51214940,-4.74378700
30.29999923,-0.51214940,-4.82283500
30.31999923,-0.51214940,-4.74378700
30.33999923,-0.51214940,-4.74378700
30.35999923,-0.50427530,-4.74378700
30.37999923,-0.50427530,-4.74378700
30.39999923,-0.50427530,-4.66473900
30.41999923,-0.50427530,-4.66473900
30.43999923,-0.50427530,-4.66473900
30.45999923,-0.50427530,-4.58569100
30.47999923,-0.49640130,-4.58569100
30.49999923,-0.50427530,-4.58569100
30.51999923,-0.50427530,-4.50664400
30.53999923,-0.50427530,-4.50664400
30.55999923,-0.49640130,-4.50664400
30.57999923,-0.49640130,-4.50664400
30.59999923,-0.49640130,-4.42759600
30.61999923,-0.49640130,-4.42759600
30.63999923,-0.49640130,-4.42759600
30.65999923,-0.49640130,-4.34854800
30.67999922,-0.48852730,-4.34854800
30.69999922,-0.49640130,-4.26919300
30.71999922,-0.48852730,-4.26919300
30.73999922,-0.48852730,-4.26919300
30.75999922,-0.48852730,-4.26919300
30.77999922,-0.48852730,-4.19014500
30.79999922,-0.48852730,-4.19014500
30.81999922,-0.48852730,-4.11109700
30.83999922,-0.48062250,-4.11109700
30.85999922,-0.48062250,-4.03205000
30.87999922,-0.48062250,-4.03205000
30.89999922,-0.48062250,-4.03205000
30.91999922,-0.48062250,-4.03205000
30.93999922,-0.48062250,-3.95300200
30.95999922,-0.48062250,-3.95300200
30.97999922,-0.47274850,-3.87395400
30.99999922,-0.48062250,-3.87395400
31.01999922,-0.47274850,-3.87395400
31.03999922,-0.47274850,-3.79490600
31.05999922,-0.47274850,-3.79490600
31.07999921,-0.47274850,-3.79490600
31.09999921,-0.47274850,-3.71585900
31.11999921,-0.47274850,-3.71585900
31.13999921,-0.47274850,-3.71585900
31.15999921,-0.46487450,-3.63681100
31.17999921,-0.46487450,-3.63681100
31.19999921,-0.46487450,-3.55776300
31.21999921,-0.46487450,-3.55776300
31.23999921,-0.46487450,-3.47871500
31.25999921,-0.45700050,-3.47871500
31.27999921,-0.45700050,-3.47871500
31.29999921,-0.45700050,-3.39966800
31.31999921,-0.45700050,-3.39966800
31.33999921,-0.45700050,-3.32062000
31.35999921,-0.45700050,-3.32062000
31.37999921,-0.45700050,-3.32062000
31.39999921,-0.45700050,-3.24157200
31.41999921,-0.44912650,-3.24157200
31.43999921,-0.44912650,-3.16252500
31.45999921,-0.44912650,-3.16252500
31.47999920,-0.44125250,-3.16252500
31.49999920,-0.44912650,-3.16252500
31.51999920,-0.44125250,-3.08347700
31.53999920,-0.44125250,-3.08347700
31.55999920,-0.44125250,-3.00442900
31.57999920,-0.44125250,-3.00442900
31.59999920,-0.44125250,-3.00442900
31.61999920,-0.44125250,-2.92538100
31.63999920,-0.44125250,-2.92538100
31.65999920,-0.43334770,-2.92538100
31.67999920,-0.43334770,-2.84602600
31.69999920,-0.43334770,-2.84602600
31.71999920,-0.43334770,-2.76697900
31.73999920,-0.42547370,-2.76697900
31.75999920,-0.42547370,-2.76697900
31.77999920,-0.42547370,-2.68793100
31.79999920,-0.42547370,-2.68793100
31.81999920,-0.42547370,-2.68793100
31.83999920,-0.42547370,-2.68793100
31.85999920,-0.41759960,-2.68793100
31.87999919,-0.42547370,-2.68793100
31.89999919,-0.41759960,-2.60888300
31.91999919,-0.42547370,-2.60888300
31.93999919,-0.41759960,-2.52983500
31.95999919,-0.40972560,-2.52983500
31.97999919,-0.41759960,-2.52983500
31.99999919,-0.41759960,-2.52983500
32.01999919,-0.41759960,-2.45078800
32.03999919,-0.41759960,-2.45078800
32.05999919,-0.40972560,-2.45078800
32.07999919,-0.40972560,-2.37174000
32.09999919,-0.40972560,-2.37174000
32.11999919,-0.40972560,-2.29269200
32.13999919,-0.40972560,-2.29269200
32.15999919,-0.40972560,-2.21364400
32.17999919,-0.40185160,-2.21364400
32.19999919,-0.40972560,-2.21364400
32.21999919,-0.40185160,-2.21364400
32.23999919,-0.40185160,-2.21364400
32.25999919,-0.40185160,-2.13459600
32.27999918,-0.40185160,-2.05554900
32.29999918,-0.39394680,-2.05554900
32.31999918,-0.39394680,-2.05554900
32.33999918,-0.39394680,-1.97650100
32.35999918,-0.39394680,-1.97650100
32.37999918,-0.39394680,-1.89745300
32.39999918,-0.38607280,-1.89745300
32.41999918,-0.38607280,-1.81840600
32.43999918,-0.38607280,-1.81840600
32.45999918,-0.38607280,-1.81840600
32.47999918,-0.37819880,-1.73935800
32.49999918,-0.37819880,-1.73935800
32.51999918,-0.37819880,-1.66031000
32.53999918,-0.37819880,-1.66031000
32.55999918,-0.37032480,-1.66031000
32.57999918,-0.37032480,-1.66031000
32.59999918,-0.37032480,-1.58126200
32.61999918,-0.37032480,-1.50221500
32.63999918,-0.37032480,-1.50221500
32.65999917,-0.36245080,-1.50221500
32.67999917,-0.36245080,-1.42285900
32.69999917,-0.36245080,-1.34381200
32.71999917,-0.35457680,-1.34381200
32.73999917,-0.35457680,-1.34381200
32.75999917,-0.35457680,-1.26476400
32.77999917,-0.34667200,-1.18571600
32.79999917,-0.35457680,-1.18571600
32.81999917,-0.34667200,-1.18571600
32.83999917,-0.34667200,-1.18571600
32.85999917,-0.33879800,-1.10666800
32.87999917,-0.33879800,-1.10666800
32.89999917,-0.33879800,-1.02762100
32.91999917,-0.33879800,-0.94857280
32.93999917,-0.33092400,-0.94857280
32.95999917,-0.33092400,-0.94857280
32.97999917,-0.32305000,-0.86952510
32.99999917,-0.32305000,-0.86952510
33.01999917,-0.32305000,-0.86952510
33.03999917,-0.31517600,-0.79047740
33.05999916,-0.31517600,-0.79047740
33.07999916,-0.30730190,-0.71142970
33.09999916,-0.30730190,-0.71142970
33.11999916,-0.30730190,-0.63238190
33.13999916,-0.29939710,-0.63238190
33.15999916,-0.29152310,-0.63238190
33.17999916,-0.29939710,-0.63238190
33.19999916,-0.29152310,-0.55333420
33.21999916,-0.28364910,-0.55333420
33.23999916,-0.28364910,-0.55333420
33.25999916,-0.28364910,-0.47428640
33.27999916,-0.26790110,-0.47428640
33.29999916,-0.26790110,-0.47428640
33.31999916,-0.25999630,-0.39523870
33.33999916,-0.25999630,-0.31619100
33.35999916,-0.25212230,-0.31619100
33.37999916,-0.24424830,-0.31619100
33.39999916,-0.24424830,-0.23714320
33.41999916,-0.23637430,-0.31619100
33.43999916,-0.22850020,-0.23714320
33.45999915,-0.22062620,-0.15809550
33.47999915,-0.21272150,-0.15809550
33.49999915,-0.21272150,-0.15809550
33.51999915,-0.19697340,-0.15809550
33.53999915,-0.19697340,-0.07904774
33.55999915,-0.18909940,-0.07904774
33.57999915,-0.18122540,-0.07904774
33.59999915,-0.17332060,0.00000000
33.61999915,-0.15757260,0.00000000
33.63999915,-0.15757260,0.00000000
33.65999915,-0.14969860,0.00000000
33.67999915,-0.14182460,0.07904774
33.69999915,-0.13395050,0.07904774
33.71999915,-0.12604580,0.07904774
33.73999915,-0.11029770,0.07904774
33.75999915,-0.10242370,0.15809550
33.77999915,-0.09454970,0.15809550
33.79999915,-0.08664493,0.15809550
33.81999915,-0.07877092,0.15809550
33.83999915,-0.07089690,0.23714320
33.85999914,-0.05514887,0.23714320
33.87999914,-0.04727485,0.23714320
33.89999914,-0.03937008,0.23714320
33.91999914,-0.03149606,0.31619100
33.93999914,-0.01574803,0.31619100
33.95999914,-0.00787402,0.31619100
33.97999914,0.00787402,0.31619100
33.99999914,0.00787402,0.39523870
34.01999914,0.02362205,0.39523870
34.03999914,0.03149606,0.39523870
34.05999914,0.04727485,0.47428640
34.07999914,0.05514887,0.47428640
34.09999914,0.07089690,0.47428640
34.11999914,0.07877092,0.55333420
34.13999914,0.09454970,0.55333420
34.15999914,0.10242370,0.55333420
34.17999914,0.11029770,0.55333420
34.19999914,0.13395050,0.55333420
34.21999914,0.14182460,0.63238190
34.23999914,0.14969860,0.63238190
34.25999913,0.16544660,0.63238190
34.27999913,0.17332060,0.71142970
34.29999913,0.18909940,0.71142970
34.31999913,0.20484740,0.71142970
34.33999913,0.21272150,0.79047740
34.35999913,0.22850020,0.79047740
34.37999913,0.24424830,0.79047740
34.39999913,0.25212230,0.86952510
34.41999913,0.26790110,0.86952510
34.43999913,0.28364910,0.86952510
34.45999913,0.29152310,0.86952510
34.47999913,0.30730190,0.86952510
34.49999913,0.32305000,0.94857280
34.51999913,0.33092400,0.94857280
34.53999913,0.34667200,0.94857280
34.55999913,0.36245080,1.02762100
34.57999913,0.37819880,1.02762100
34.59999913,0.38607280,1.10666800
34.61999913,0.40185160,1.10666800
34.63999912,0.41759960,1.10666800
34.65999912,0.43334770,1.10666800
34.67999912,0.44912650,1.18571600
34.69999912,0.45700050,1.18571600
34.71999912,0.47274850,1.18571600
34.73999912,0.48852730,1.26476400
34.75999912,0.50427530,1.26476400
34.77999912,0.52002330,1.34381200
34.79999912,0.52792810,1.34381200
34.81999912,0.54367610,1.34381200
34.83999912,0.55942420,1.42285900
34.85999912,0.57520300,1.42285900
34.87999912,0.58307700,1.42285900
34.89999912,0.59882500,1.50221500
34.91999912,0.60669900,1.50221500
34.93999912,0.62247790,1.58126200
34.95999912,0.63035190,1.58126200
34.97999912,0.63822590,1.66031000
34.99999912,0.65397390,1.73935800
35.01999912,0.64609990,1.81840600
35.03999911,0.66187860,1.81840600
35.05999911,0.66975270,1.89745300
35.07999911,0.67762670,1.97650100
35.09999911,0.68550070,2.05554900
35.11999911,0.69337480,2.13459600
35.13999911,0.69337480,2.21364400
35.15999911,0.70124880,2.21364400
35.17999911,0.70915350,2.29269200
35.19999911,0.70915350,2.37174000
35.21999911,0.70915350,2.45078800
35.23999911,0.71702750,2.45078800
35.25999911,0.71702750,2.52983500
35.27999911,0.72490160,2.60888300
35.29999911,0.72490160,2.60888300
35.31999911,0.72490160,2.68793100
35.33999911,0.73277560,2.76697900
35.35999911,0.73277560,2.84602600
35.37999911,0.74064960,2.84602600
35.39999911,0.74064960,2.92538100
35.41999911,0.74855440,3.00442900
35.43999910,0.74855440,3.00442900
35.45999910,0.74855440,3.08347700
35.47999910,0.74855440,3.16252500
35.49999910,0.74855440,3.16252500
35.51999910,0.75642840,3.24157200
35.53999910,0.75642840,3.24157200
35.55999910,0.75642840,3.32062000
35.57999910,0.75642840,3.39966800
35.59999910,0.76430240,3.39966800
35.61999910,0.76430240,3.39966800
35.63999910,0.76430240,3.47871500
35.65999910,0.77217640,3.55776300
35.67999910,0.77217640,3.55776300
35.69999910,0.77217640,3.55776300
35.71999910,0.77217640,3.63681100
35.73999910,0.77217640,3.63681100
35.75999910,0.78005050,3.71585900
35.77999910,0.78005050,3.71585900
35.79999910,0.78005050,3.79490600
35.81999910,0.78005050,3.79490600
35.83999909,0.78792450,3.87395400
35.85999909,0.78792450,3.87395400
35.87999909,0.78792450,3.95300200
35.89999909,0.78792450,3.95300200
35.91999909,0.78792450,4.03205000
35.93999909,0.78792450,4.03205000
35.95999909,0.78792450,4.03205000
35.97999909,0.78792450,4.11109700
35.99999909,0.79582920,4.11109700
36.01999909,0.79582920,4.11109700
36.03999909,0.79582920,4.19014500
36.05999909,0.79582920,4.19014500
36.07999909,0.79582920,4.26919300
36.09999909,0.79582920,4.26919300
36.11999909,0.80370320,4.26919300
36.13999909,0.80370320,4.34854800
36.15999909,0.80370320,4.34854800
36.17999909,0.80370320,4.34854800
36.19999909,0.80370320,4.42759600
36.21999909,0.80370320,4.42759600
36.23999908,0.80370320,4.42759600
36.25999908,0.80370320,4.50664400
36.27999908,0.81157730,4.50664400
36.29999908,0.81157730,4.50664400
36.31999908,0.81157730,4.58569100
36.33999908,0.81157730,4.66473900
36.35999908,0.81157730,4.66473900
36.37999908,0.81157730,4.66473900
36.39999908,0.81945130,4.66473900
36.41999908,0.81157730,4.74378700
36.43999908,0.81945130,4.74378700
36.45999908,0.81945130,4.74378700
36.47999908,0.81945130,4.82283500
36.49999908,0.81945130,4.82283500
36.51999908,0.82732530,4.82283500
36.53999908,0.81945130,4.90188200
36.55999908,0.82732530,4.90188200
36.57999908,0.82732530,4.90188200
36.59999908,0.82732530,4.98093000
36.61999907,0.82732530,4.98093000
36.63999907,0.82732530,4.98093000
36.65999907,0.82732530,4.98093000
36.67999907,0.82732530,4.98093000
36.69999907,0.82732530,5.05997800
36.71999907,0.82732530,5.05997800
36.73999907,0.82732530,5.05997800
36.75999907,0.82732530,5.13902600
36.77999907,0.83523010,5.13902600
36.79999907,0.83523010,5.13902600
36.81999907,0.82732530,5.13902600
36.83999907,0.82732530,5.21807300
36.85999907,0.82732530,5.21807300
36.87999907,0.83523010,5.21807300
36.89999907,0.83523010,5.21807300
36.91999907,0.83523010,5.29712100
36.93999907,0.83523010,5.29712100
36.95999907,0.83523010,5.29712100
36.97999907,0.83523010,5.29712100
36.99999907,0.83523010,5.37616800
37.01999906,0.84310410,5.37616800
37.03999906,0.83523010,5.37616800
37.05999906,0.83523010,5.37616800
37.07999906,0.83523010,5.37616800
37.09999906,0.84310410,5.37616800
37.11999906,0.83523010,5.45521700
37.13999906,0.84310410,5.45521700
37.15999906,0.83523010,5.45521700
37.17999906,0.83523010,5.45521700
37.19999906,0.84310410,5.45521700
37.21999906,0.84310410,5.45521700
37.23999906,0.84310410,5.53426500
37.25999906,0.84310410,5.45521700
37.27999906,0.84310410,5.45521700
37.29999906,0.84310410,5.45521700
37.31999906,0.84310410,5.53426500
37.33999906,0.84310410,5.53426500
37.35999906,0.84310410,5.53426500
37.37999906,0.84310410,5.53426500
37.39999906,0.84310410,5.53426500
37.41999905,0.84310410,5.53426500
37.43999905,0.85097810,5.53426500
37.45999905,0.85097810,5.53426500
37.47999905,0.84310410,5.61331200
37.49999905,0.85097810,5.61331200
37.51999905,0.84310410,5.61331200
37.53999905,0.84310410,5.61331200
37.55999905,0.84310410,5.61331200
37.57999905,0.85097810,5.61331200
37.59999905,0.85097810,5.61331200
37.61999905,0.84310410,5.61331200
37.63999905,0.84310410,5.61331200
37.65999905,0.85097810,5.61331200
37.67999905,0.85097810,5.61331200
37.69999905,0.84310410,5.61331200
37.71999905,0.84310410,5.61331200
37.73999905,0.84310410,5.61331200
37.75999905,0.85097810,5.61331200
37.77999905,0.85097810,5.69236000
37.79999905,0.85097810,5.61331200
37.81999904,0.85097810,5.69236000
37.83999904,0.85097810,5.69236000
37.85999904,0.85097810,5.69236000
37.87999904,0.85097810,5.69236000
37.89999904,0.85097810,5.69236000
37.91999904,0.84310410,5.69236000
37.93999904,0.85097810,5.69236000
37.95999904,0.84310410,5.69236000
37.97999904,0.85097810,5.69236000
37.99999904,0.85097810,5.69236000
38.01999904,0.85097810,5.69236000
38.03999904,0.85097810,5.69236000
38.05999904,0.85097810,5.69236000
38.07999904,0.85097810,5.69236000
38.09999904,0.85097810,5.69236000
38.11999904,0.85097810,5.77140800
38.13999904,0.85097810,5.69236000
38.15999904,0.85097810,5.69236000
38.17999904,0.85097810,5.69236000
38.19999903,0.85097810,5.69236000
38.21999903,0.84310410,5.69236000
38.23999903,0.84310410,5.69236000
38.25999903,0.85097810,5.77140800
38.27999903,0.85097810,5.77140800
38.29999903,0.85097810,5.77140800
38.31999903,0.85097810,5.77140800
38.33999903,0.85097810,5.77140800
38.35999903,0.84310410,5.77140800
38.37999903,0.85097810,5.77140800
38.39999903,0.85097810,5.69236000
38.41999903,0.85097810,5.77140800
38.43999903,0.85097810,5.77140800
38.45999903,0.85097810,5.77140800
38.47999903,0.85885210,5.77140800
38.49999903,0.85097810,5.77140800
38.51999903,0.85097810,5.77140800
38.53999903,0.85097810,5.77140800
38.55999903,0.84310410,5.77140800
38.57999903,0.85097810,5.77140800
38.59999902,0.84310410,5.77140800
38.61999902,0.85097810,5.77140800
38.63999902,0.85097810,5.77140800
38.65999902,0.85097810,5.77140800
38.67999902,0.85097810,5.77140800
38.69999902,0.85097810,5.77140800
38.71999902,0.85097810,5.77140800
38.73999902,0.85097810,5.77140800
38.75999902,0.85097810,5.77140800
38.77999902,0.85097810,5.77140800
38.79999902,0.85097810,5.77140800
38.81999902,0.85097810,5.77140800
38.83999902,0.85097810,5.77140800
38.85999902,0.85097810,5.77140800
38.87999902,0.85097810,5.77140800
38.89999902,0.85097810,5.77140800
38.91999902,0.84310410,5.77140800
38.93999902,0.85097810,5.77140800
38.95999902,0.84310410,5.77140800
38.97999902,0.85097810,5.69236000
38.99999901,0.85097810,5.69236000
39.01999901,0.85097810,5.77140800
39.03999901,0.85097810,5.69236000
39.05999901,0.84310410,5.69236000
39.07999901,0.84310410,5.69236000
39.09999901,0.84310410,5.69236000
39.11999901,0.84310410,5.69236000
39.13999901,0.84310410,5.69236000
39.15999901,0.84310410,5.69236000
39.17999901,0.84310410,5.61331200
39.19999901,0.84310410,5.69236000
39.21999901,0.84310410,5.61331200
39.23999901,0.84310410,5.61331200
39.25999901,0.84310410,5.61331200
39.27999901,0.85097810,5.61331200
39.29999901,0.84310410,5.61331200
39.31999901,0.84310410,5.61331200
39.33999901,0.84310410,5.61331200
39.35999901,0.84310410,5.61331200
39.37999901,0.84310410,5.53426500
39.39999900,0.84310410,5.53426500
39.41999900,0.83523010,5.53426500
39.43999900,0.84310410,5.53426500
39.45999900,0.84310410,5.53426500
39.47999900,0.84310410,5.53426500
39.49999900,0.84310410,5.45521700
39.51999900,0.83523010,5.45521700
39.53999900,0.83523010,5.45521700
39.55999900,0.84310410,5.45521700
39.57999900,0.83523010,5.45521700
39.59999900,0.84310410,5.45521700
39.61999900,0.83523010,5.37616800
39.63999900,0.83523010,5.37616800
39.65999900,0.83523010,5.45521700
39.67999900,0.83523010,5.37616800
39.69999900,0.83523010,5.37616800
39.71999900,0.83523010,5.37616800
39.73999900,0.83523010,5.29712100
39.75999900,0.83523010,5.29712100
39.77999900,0.83523010,5.29712100
39.79999899,0.83523010,5.29712100
39.81999899,0.83523010,5.29712100
39.83999899,0.82732530,5.21807300
39.85999899,0.83523010,5.29712100
39.87999899,0.82732530,5.21807300
39.89999899,0.83523010,5.21807300
39.91999899,0.82732530,5.13902600
39.93999899,0.82732530,5.13902600
39.95999899,0.82732530,5.13902600
39.97999899,0.82732530,5.13902600
39.99999899,0.82732530,5.13902600
40.01999899,0.82732530,5.05997800
40.03999899,0.82732530,5.05997800
40.05999899,0.82732530,5.05997800
40.07999899,0.82732530,4.98093000
40.09999899,0.81945130,4.98093000
40.11999899,0.83523010,4.98093000
40.13999899,0.81945130,4.98093000
40.15999899,0.82732530,4.98093000
40.17999898,0.81945130,4.90188200
40.19999898,0.81157730,4.90188200
40.21999898,0.81945130,4.90188200
40.23999898,0.81945130,4.82283500
40.25999898,0.81945130,4.82283500
40.27999898,0.81157730,4.82283500
40.29999898,0.81157730,4.82283500
40.31999898,0.81157730,4.74378700
40.33999898,0.81157730,4.74378700
40.35999898,0.81157730,4.74378700
40.37999898,0.81157730,4.74378700
40.39999898,0.81157730,4.66473900
40.41999898,0.81157730,4.66473900
40.43999898,0.81157730,4.66473900
40.45999898,0.81157730,4.58569100
40.47999898,0.81157730,4.58569100
40.49999898,0.80370320,4.58569100
40.51999898,0.80370320,4.50664400
40.53999898,0.80370320,4.58569100
40.55999898,0.80370320,4.42759600
40.57999897,0.80370320,4.50664400
40.59999897,0.80370320,4.42759600
40.61999897,0.79582920,4.42759600
40.63999897,0.80370320,4.34854800
40.65999897,0.79582920,4.34854800
40.67999897,0.79582920,4.34854800
40.69999897,0.80370320,4.34854800
40.71999897,0.79582920,4.26919300
40.73999897,0.79582920,4.26919300
40.75999897,0.79582920,4.26919300
40.77999897,0.79582920,4.19014500
40.79999897,0.78792450,4.19014500
40.81999897,0.78792450,4.19014500
40.83999897,0.78792450,4.11109700
40.85999897,0.78792450,4.11109700
40.87999897,0.78792450,4.11109700
40.89999897,0.78792450,4.03205000
40.91999897,0.78792450,4.03205000
40.93999897,0.78792450,3.95300200
40.95999897,0.78005050,3.95300200
40.97999896,0.78005050,3.95300200
40.99999896,0.78005050,3.87395400
41.01999896,0.78005050,3.87395400
41.03999896,0.78005050,3.87395400
41.05999896,0.78005050,3.79490600
41.07999896,0.78005050,3.79490600
41.09999896,0.77217640,3.79490600
41.11999896,0.77217640,3.71585900
41.13999896,0.77217640,3.63681100
41.15999896,0.77217640,3.63681100
41.17999896,0.77217640,3.63681100
41.19999896,0.76430240,3.55776300
41.21999896,0.77217640,3.55776300
41.23999896,0.76430240,3.55776300
41.25999896,0.76430240,3.47871500
41.27999896,0.76430240,3.47871500
41.29999896,0.76430240,3.47871500
41.31999896,0.76430240,3.39966800
41.33999896,0.76430240,3.39966800
41.35999896,0.75642840,3.32062000
41.37999895,0.75642840,3.32062000
41.39999895,0.75642840,3.32062000
41.41999895,0.75642840,3.24157200
41.43999895,0.75642840,3.24157200
41.45999895,0.74855440,3.16252500
41.47999895,0.74855440,3.16252500
41.49999895,0.74855440,3.08347700
41.51999895,0.74855440,3.16252500
41.53999895,0.74855440,3.08347700
41.55999895,0.74855440,3.00442900
41.57999895,0.74855440,3.00442900
41.59999895,0.74855440,3.00442900
41.61999895,0.74064960,2.92538100
41.63999895,0.74064960,2.92538100
41.65999895,0.74064960,2.92538100
41.67999895,0.74064960,2.84602600
41.69999895,0.74064960,2.84602600
41.71999895,0.73277560,2.84602600
41.73999895,0.73277560,2.76697900
41.75999895,0.74064960,2.76697900
41.77999894,0.73277560,2.76697900
41.79999894,0.73277560,2.68793100
41.81999894,0.73277560,2.76697900
41.83999894,0.73277560,2.68793100
41.85999894,0.73277560,2.60888300
41.87999894,0.72490160,2.60888300
41.89999894,0.72490160,2.60888300
41.91999894,0.72490160,2.60888300
41.93999894,0.72490160,2.60888300
41.95999894,0.72490160,2.52983500
41.97999894,0.72490160,2.52983500
41.99999894,0.71702750,2.52983500
42.01999894,0.71702750,2.52983500
42.03999894,0.71702750,2.45078800
42.05999894,0.71702750,2.45078800
42.07999894,0.70915350,2.37174000
42.09999894,0.70915350,2.29269200
42.11999894,0.70915350,2.37174000
42.13999894,0.70915350,2.29269200
42.15999893,0.70915350,2.29269200
42.17999893,0.70915350,2.21364400
42.19999893,0.70915350,2.21364400
42.21999893,0.70915350,2.21364400
42.23999893,0.70124880,2.13459600
42.25999893,0.70915350,2.13459600
42.27999893,0.70124880,2.13459600
42.29999893,0.70124880,2.05554900
42.31999893,0.70124880,2.05554900
42.33999893,0.70124880,1.97650100
42.35999893,0.70124880,1.97650100
42.37999893,0.69337480,1.89745300
42.39999893,0.69337480,1.89745300
42.41999893,0.68550070,1.89745300
42.43999893,0.69337480,1.89745300
42.45999893,0.69337480,1.81840600
42.47999893,0.68550070,1.81840600
42.49999893,0.68550070,1.73935800
42.51999893,0.67762670,1.73935800
42.53999893,0.68550070,1.66031000
42.55999892,0.68550070,1.66031000
42.57999892,0.66975270,1.58126200
42.59999892,0.67762670,1.58126200
42.61999892,0.67762670,1.50221500
42.63999892,0.67762670,1.50221500
42.65999892,0.66975270,1.50221500
42.67999892,0.66187860,1.42285900
42.69999892,0.66975270,1.34381200
42.71999892,0.66187860,1.34381200
42.73999892,0.66187860,1.34381200
42.75999892,0.66187860,1.34381200
42.77999892,0.65397390,1.26476400
42.79999892,0.65397390,1.18571600
42.81999892,0.64609990,1.18571600
42.83999892,0.64609990,1.10666800
42.85999892,0.64609990,1.10666800
42.87999892,0.63822590,1.10666800
42.89999892,0.64609990,1.10666800
42.91999892,0.63822590,1.02762100
42.93999892,0.63822590,0.94857280
42.95999891,0.63035190,0.94857280
42.97999891,0.63035190,0.86952510
