Frequency,Channel A,Channel B
(ms),(mV),(V)

39.15999901,421.64430000,4.03205000
39.17999901,421.64430000,4.03205000
39.19999901,421.64430000,4.03205000
39.21999901,417.70730000,4.11109700
39.23999901,421.64430000,4.11109700
39.25999901,425.59660000,4.19014500
39.27999901,425.59660000,4.19014500
39.29999901,421.64430000,4.19014500
39.31999901,425.59660000,4.26919300
39.33999901,425.59660000,4.26919300
39.35999901,429.53370000,4.26919300
39.37999901,425.59660000,4.34854800
39.39999900,425.59660000,4.34854800
39.41999900,429.53370000,4.34854800
39.43999900,425.59660000,4.42759600
39.45999900,429.53370000,4.50664400
39.47999900,429.53370000,4.50664400
39.49999900,429.53370000,4.50664400
39.51999900,433.47070000,4.58569100
39.53999900,433.47070000,4.58569100
39.55999900,433.47070000,4.58569100
39.57999900,433.47070000,4.58569100
39.59999900,433.47070000,4.66473900
39.61999900,433.47070000,4.66473900
39.63999900,433.47070000,4.66473900
39.65999900,445.29710000,4.74378700
39.67999900,433.47070000,4.74378700
39.69999900,437.40770000,4.74378700
39.71999900,441.36010000,4.82283500
39.73999900,441.36010000,4.82283500
39.75999900,441.36010000,4.90188200
39.77999900,441.36010000,4.82283500
39.79999899,441.36010000,4.90188200
39.81999899,441.36010000,4.90188200
39.83999899,437.40770000,4.98093000
39.85999899,441.36010000,4.98093000
39.87999899,441.36010000,4.98093000
39.89999899,441.36010000,4.98093000
39.91999899,441.36010000,4.98093000
39.93999899,441.36010000,5.05997800
39.95999899,449.23410000,5.05997800
39.97999899,445.29710000,5.05997800
39.99999899,445.29710000,5.13902600
40.01999899,449.23410000,5.13902600
40.03999899,449.23410000,5.13902600
40.05999899,445.29710000,5.13902600
40.07999899,449.23410000,5.13902600
40.09999899,449.23410000,5.21807300
40.11999899,445.29710000,5.21807300
40.13999899,449.23410000,5.21807300
40.15999899,449.23410000,5.21807300
40.17999898,453.17110000,5.29712100
40.19999898,453.17110000,5.29712100
40.21999898,449.23410000,5.29712100
40.23999898,449.23410000,5.29712100
40.25999898,453.17110000,5.29712100
40.27999898,453.17110000,5.29712100
40.29999898,453.17110000,5.37616800
40.31999898,449.23410000,5.37616800
40.33999898,453.17110000,5.37616800
40.35999898,453.17110000,5.37616800
40.37999898,457.12350000,5.37616800
40.39999898,453.17110000,5.37616800
40.41999898,453.17110000,5.37616800
40.43999898,457.12350000,5.45521700
40.45999898,453.17110000,5.45521700
40.47999898,457.12350000,5.45521700
40.49999898,457.12350000,5.45521700
40.51999898,453.17110000,5.45521700
40.53999898,457.12350000,5.45521700
40.55999898,457.12350000,5.53426500
40.57999897,453.17110000,5.53426500
40.59999897,457.12350000,5.53426500
40.61999897,461.06050000,5.53426500
40.63999897,461.06050000,5.53426500
40.65999897,457.12350000,5.53426500
40.67999897,461.06050000,5.53426500
40.69999897,457.12350000,5.53426500
40.71999897,461.06050000,5.53426500
40.73999897,457.12350000,5.53426500
40.75999897,457.12350000,5.53426500
40.77999897,457.12350000,5.53426500
40.79999897,457.12350000,5.53426500
40.81999897,457.12350000,5.53426500
40.83999897,457.12350000,5.61331200
40.85999897,453.17110000,5.61331200
40.87999897,461.06050000,5.61331200
40.89999897,457.12350000,5.53426500
40.91999897,457.12350000,5.61331200
40.93999897,457.12350000,5.61331200
40.95999897,461.06050000,5.61331200
40.97999896,464.99750000,5.61331200
40.99999896,457.12350000,5.61331200
41.01999896,457.12350000,5.61331200
41.03999896,461.06050000,5.61331200
41.05999896,461.06050000,5.61331200
41.07999896,457.12350000,5.61331200
41.09999896,457.12350000,5.69236000
41.11999896,457.12350000,5.69236000
41.13999896,461.06050000,5.69236000
41.15999896,461.06050000,5.61331200
41.17999896,457.12350000,5.61331200
41.19999896,464.99750000,5.61331200
41.21999896,457.12350000,5.61331200
41.23999896,457.12350000,5.61331200
41.25999896,457.12350000,5.69236000
41.27999896,457.12350000,5.61331200
41.29999896,461.06050000,5.69236000
41.31999896,457.12350000,5.69236000
41.33999896,457.12350000,5.69236000
41.35999896,457.12350000,5.69236000
41.37999895,457.12350000,5.69236000
41.39999895,457.12350000,5.69236000
41.41999895,461.06050000,5.61331200
41.43999895,461.06050000,5.61331200
41.45999895,457.12350000,5.69236000
41.47999895,457.12350000,5.69236000
41.49999895,457.12350000,5.69236000
41.51999895,461.06050000,5.69236000
41.53999895,457.12350000,5.69236000
41.55999895,461.06050000,5.69236000
41.57999895,461.06050000,5.69236000
41.59999895,461.06050000,5.69236000
41.61999895,457.12350000,5.69236000
41.63999895,457.12350000,5.69236000
41.65999895,457.12350000,5.69236000
41.67999895,461.06050000,5.69236000
41.69999895,457.12350000,5.69236000
41.71999895,457.12350000,5.69236000
41.73999895,457.12350000,5.69236000
41.75999895,457.12350000,5.69236000
41.77999894,461.06050000,5.69236000
41.79999894,461.06050000,5.69236000
41.81999894,461.06050000,5.69236000
41.83999894,461.06050000,5.77140800
41.85999894,457.12350000,5.69236000
41.87999894,461.06050000,5.69236000
41.89999894,461.06050000,5.77140800
41.91999894,457.12350000,5.69236000
41.93999894,457.12350000,5.69236000
41.95999894,457.12350000,5.69236000
41.97999894,464.99750000,5.69236000
41.99999894,457.12350000,5.77140800
42.01999894,461.06050000,5.69236000
42.03999894,457.12350000,5.77140800
42.05999894,457.12350000,5.69236000
42.07999894,457.12350000,5.69236000
42.09999894,461.06050000,5.69236000
42.11999894,457.12350000,5.69236000
42.13999894,461.06050000,5.69236000
42.15999893,457.12350000,5.69236000
42.17999893,461.06050000,5.69236000
42.19999893,461.06050000,5.69236000
42.21999893,457.12350000,5.69236000
42.23999893,457.12350000,5.69236000
42.25999893,461.06050000,5.69236000
42.27999893,461.06050000,5.69236000
42.29999893,461.06050000,5.69236000
42.31999893,453.17110000,5.69236000
42.33999893,453.17110000,5.61331200
42.35999893,453.17110000,5.61331200
42.37999893,457.12350000,5.61331200
42.39999893,453.17110000,5.61331200
42.41999893,457.12350000,5.61331200
42.43999893,453.17110000,5.61331200
42.45999893,453.17110000,5.61331200
42.47999893,457.12350000,5.61331200
42.49999893,453.17110000,5.61331200
42.51999893,457.12350000,5.61331200
42.53999893,453.17110000,5.53426500
42.55999892,457.12350000,5.61331200
42.57999892,453.17110000,5.53426500
42.59999892,457.12350000,5.53426500
42.61999892,457.12350000,5.53426500
42.63999892,453.17110000,5.53426500
42.65999892,453.17110000,5.53426500
42.67999892,453.17110000,5.53426500
42.69999892,453.17110000,5.53426500
42.71999892,449.23410000,5.45521700
42.73999892,453.17110000,5.45521700
42.75999892,453.17110000,5.45521700
42.77999892,453.17110000,5.45521700
42.79999892,449.23410000,5.45521700
42.81999892,453.17110000,5.37616800
42.83999892,453.17110000,5.37616800
42.85999892,453.17110000,5.45521700
42.87999892,453.17110000,5.37616800
42.89999892,449.23410000,5.37616800
42.91999892,449.23410000,5.45521700
42.93999892,449.23410000,5.37616800
42.95999891,445.29710000,5.29712100
42.97999891,449.23410000,5.29712100
42.99999891,449.23410000,5.29712100
43.01999891,449.23410000,5.29712100
43.03999891,445.29710000,5.29712100
43.05999891,445.29710000,5.21807300
43.07999891,445.29710000,5.29712100
43.09999891,445.29710000,5.21807300
43.11999891,445.29710000,5.21807300
43.13999891,445.29710000,5.21807300
43.15999891,445.29710000,5.21807300
43.17999891,445.29710000,5.13902600
43.19999891,441.36010000,5.13902600
43.21999891,445.29710000,5.13902600
43.23999891,445.29710000,5.05997800
43.25999891,445.29710000,5.05997800
43.27999891,445.29710000,5.05997800
43.29999891,441.36010000,5.05997800
43.31999891,441.36010000,4.98093000
43.33999891,441.36010000,4.98093000
43.35999890,437.40770000,4.98093000
43.37999890,445.29710000,4.98093000
43.39999890,441.36010000,4.98093000
43.41999890,437.40770000,4.98093000
43.43999890,437.40770000,4.90188200
43.45999890,437.40770000,4.90188200
43.47999890,437.40770000,4.82283500
43.49999890,433.47070000,4.90188200
43.51999890,433.47070000,4.82283500
43.53999890,433.47070000,4.74378700
43.55999890,433.47070000,4.74378700
43.57999890,433.47070000,4.74378700
43.59999890,433.47070000,4.74378700
43.61999890,433.47070000,4.66473900
43.63999890,433.47070000,4.66473900
43.65999890,433.47070000,4.66473900
43.67999890,433.47070000,4.66473900
43.69999890,433.47070000,4.66473900
43.71999890,433.47070000,4.58569100
43.73999890,429.53370000,4.58569100
43.75999889,433.47070000,4.50664400
43.77999889,425.59660000,4.50664400
43.79999889,429.53370000,4.42759600
43.81999889,425.59660000,4.42759600
43.83999889,425.59660000,4.50664400
43.85999889,429.53370000,4.42759600
43.87999889,425.59660000,4.42759600
43.89999889,425.59660000,4.34854800
43.91999889,425.59660000,4.34854800
43.93999889,425.59660000,4.34854800
43.95999889,425.59660000,4.26919300
43.97999889,421.64430000,4.26919300
43.99999889,425.59660000,4.26919300
44.01999889,421.64430000,4.19014500
44.03999889,421.64430000,4.19014500
44.05999889,425.59660000,4.11109700
44.07999889,417.70730000,4.11109700
44.09999889,421.64430000,4.11109700
44.11999889,421.64430000,4.11109700
44.13999888,417.70730000,4.03205000
44.15999888,413.77030000,4.03205000
44.17999888,417.70730000,3.95300200
44.19999888,417.70730000,3.95300200
44.21999888,413.77030000,3.95300200
44.23999888,413.77030000,3.87395400
44.25999888,413.77030000,3.87395400
44.27999888,413.77030000,3.79490600
44.29999888,413.77030000,3.79490600
44.31999888,413.77030000,3.79490600
44.33999888,409.83330000,3.71585900
44.35999888,409.83330000,3.71585900
44.37999888,409.83330000,3.63681100
44.39999888,413.77030000,3.63681100
44.41999888,405.88090000,3.63681100
44.43999888,409.83330000,3.63681100
44.45999888,405.88090000,3.55776300
44.47999888,409.83330000,3.55776300
44.49999888,405.88090000,3.47871500
44.51999888,401.94390000,3.47871500
44.53999887,401.94390000,3.39966800
44.55999887,401.94390000,3.39966800
44.57999887,398.00690000,3.39966800
44.59999887,401.94390000,3.39966800
44.61999887,398.00690000,3.32062000
44.63999887,398.00690000,3.32062000
44.65999887,401.94390000,3.24157200
44.67999887,398.00690000,3.24157200
44.69999887,398.00690000,3.16252500
44.71999887,394.06990000,3.16252500
44.73999887,398.00690000,3.16252500
44.75999887,394.06990000,3.16252500
44.77999887,398.00690000,3.08347700
44.79999887,394.06990000,3.08347700
44.81999887,390.11750000,3.00442900
44.83999887,394.06990000,3.00442900
44.85999887,390.11750000,2.92538100
44.87999887,390.11750000,2.92538100
44.89999887,390.11750000,2.92538100
44.91999887,390.11750000,2.92538100
44.93999886,390.11750000,2.84602600
44.95999886,386.18050000,2.76697900
44.97999886,390.11750000,2.76697900
44.99999886,386.18050000,2.76697900
45.01999886,386.18050000,2.76697900
45.03999886,386.18050000,2.68793100
45.05999886,382.24340000,2.68793100
45.07999886,382.24340000,2.68793100
45.09999886,382.24340000,2.60888300
45.11999886,382.24340000,2.60888300
45.13999886,378.30650000,2.60888300
45.15999886,382.24340000,2.60888300
45.17999886,378.30650000,2.52983500
45.19999886,378.30650000,2.52983500
45.21999886,378.30650000,2.52983500
45.23999886,382.24340000,2.45078800
45.25999886,374.36940000,2.45078800
45.27999886,378.30650000,2.45078800
45.29999886,374.36940000,2.45078800
45.31999886,374.36940000,2.37174000
45.33999885,370.41710000,2.37174000
45.35999885,374.36940000,2.29269200
45.37999885,374.36940000,2.29269200
45.39999885,370.41710000,2.29269200
45.41999885,374.36940000,2.21364400
45.43999885,370.41710000,2.21364400
45.45999885,370.41710000,2.21364400
45.47999885,370.41710000,2.13459600
45.49999885,366.48000000,2.13459600
45.51999885,366.48000000,2.05554900
45.53999885,366.48000000,2.05554900
45.55999885,362.54300000,1.97650100
45.57999885,362.54300000,1.97650100
45.59999885,362.54300000,1.97650100
45.61999885,362.54300000,1.89745300
45.63999885,358.60600000,1.89745300
45.65999885,362.54300000,1.81840600
45.67999885,358.60600000,1.81840600
45.69999885,358.60600000,1.81840600
45.71999885,358.60600000,1.73935800
45.73999884,358.60600000,1.73935800
45.75999884,354.65360000,1.66031000
45.77999884,354.65360000,1.66031000
45.79999884,350.71660000,1.66031000
45.81999884,350.71660000,1.58126200
45.83999884,350.71660000,1.58126200
45.85999884,350.71660000,1.50221500
45.87999884,350.71660000,1.42285900
45.89999884,350.71660000,1.42285900
45.91999884,350.71660000,1.42285900
45.93999884,346.77960000,1.34381200
45.95999884,346.77960000,1.34381200
45.97999884,342.84260000,1.26476400
45.99999884,342.84260000,1.26476400
46.01999884,342.84260000,1.18571600
46.03999884,338.89020000,1.18571600
46.05999884,338.89020000,1.10666800
46.07999884,338.89020000,1.10666800
46.09999884,338.89020000,1.02762100
46.11999883,334.95320000,1.02762100
46.13999883,334.95320000,0.94857280
46.15999883,334.95320000,0.94857280
46.17999883,331.01620000,0.86952510
46.19999883,331.01620000,0.86952510
46.21999883,331.01620000,0.79047740
46.23999883,331.01620000,0.79047740
46.25999883,327.07920000,0.71142970
46.27999883,327.07920000,0.71142970
46.29999883,327.07920000,0.63238190
46.31999883,323.12680000,0.71142970
46.33999883,323.12680000,0.63238190
46.35999883,319.18980000,0.55333420
46.37999883,311.31580000,0.55333420
46.39999883,315.25280000,0.47428640
46.41999883,315.25280000,0.47428640
46.43999883,311.31580000,0.39523870
46.45999883,315.25280000,0.39523870
46.47999883,307.36340000,0.39523870
46.49999883,307.36340000,0.31619100
46.51999882,307.36340000,0.31619100
46.53999882,303.42640000,0.31619100
46.55999882,303.42640000,0.23714320
46.57999882,299.48940000,0.23714320
46.59999882,295.55240000,0.15809550
46.61999882,295.55240000,0.15809550
46.63999882,291.60000000,0.15809550
46.65999882,291.60000000,0.15809550
46.67999882,283.72600000,0.07904774
46.69999882,283.72600000,0.07904774
46.71999882,275.83660000,0.07904774
46.73999882,271.89960000,0.00000000
46.75999882,267.96260000,0.00000000
46.77999882,264.02560000,-0.07904774
46.79999882,260.07320000,-0.07904774
46.81999882,252.19920000,-0.07904774
46.83999882,252.19920000,-0.07904774
46.85999882,240.37280000,-0.07904774
46.87999882,236.43580000,-0.15809550
46.89999882,232.49880000,-0.15809550
46.91999881,224.60940000,-0.15809550
46.93999881,216.73540000,-0.15809550
46.95999881,216.73540000,-0.23714320
46.97999881,204.90900000,-0.15809550
46.99999881,197.03490000,-0.23714320
47.01999881,193.08260000,-0.23714320
47.03999881,181.27150000,-0.23714320
47.05999881,173.38210000,-0.23714320
47.07999881,173.38210000,-0.31619100
47.09999881,161.55570000,-0.31619100
47.11999881,149.74470000,-0.31619100
47.13999881,141.85530000,-0.31619100
47.15999881,130.02890000,-0.31619100
47.17999881,122.15490000,-0.39523870
47.19999881,118.21790000,-0.39523870
47.21999881,106.39150000,-0.39523870
47.23999881,102.45450000,-0.47428640
47.25999881,90.62807000,-0.47428640
47.27999881,82.75406000,-0.55333420
47.29999881,70.92765000,-0.55333420
47.31999880,63.03826000,-0.55333420
47.33999880,55.16425000,-0.55333420
47.35999880,47.27485000,-0.63238190
47.37999880,39.40083000,-0.63238190
47.39999880,31.51144000,-0.63238190
47.41999880,19.70042000,-0.71142970
47.43999880,15.74803000,-0.71142970
47.45999880,3.93700800,-0.71142970
47.47999880,0.00000000,-0.79047740
47.49999880,-7.87401500,-0.86952510
47.51999880,-11.81102000,-0.86952510
47.53999880,-15.74803000,-0.94857280
47.55999880,-15.74803000,-0.94857280
47.57999880,-23.63742000,-1.02762100
47.59999880,-19.70042000,-1.18571600
47.61999880,-23.63742000,-1.18571600
47.63999880,-27.57443000,-1.26476400
47.65999880,-27.57443000,-1.34381200
47.67999880,-35.46383000,-1.42285900
47.69999879,-39.40083000,-1.50221500
47.71999879,-35.46383000,-1.50221500
47.73999879,-39.40083000,-1.58126200
47.75999879,-39.40083000,-1.66031000
47.77999879,-43.33784000,-1.73935800
47.79999879,-43.33784000,-1.73935800
47.81999879,-43.33784000,-1.81840600
47.83999879,-47.27485000,-1.89745300
47.85999879,-51.22724000,-1.89745300
47.87999879,-47.27485000,-1.97650100
47.89999879,-47.27485000,-2.05554900
47.91999879,-55.16425000,-2.05554900
47.93999879,-51.22724000,-2.13459600
47.95999879,-55.16425000,-2.13459600
47.97999879,-55.16425000,-2.21364400
47.99999879,-59.10125000,-2.21364400
48.01999879,-59.10125000,-2.29269200
48.03999879,-59.10125000,-2.37174000
48.05999879,-59.10125000,-2.37174000
48.07999879,-63.03826000,-2.45078800
48.09999878,-66.99064000,-2.45078800
48.11999878,-63.03826000,-2.52983500
48.13999878,-63.03826000,-2.60888300
48.15999878,-63.03826000,-2.60888300
48.17999878,-70.92765000,-2.60888300
48.19999878,-70.92765000,-2.60888300
48.21999878,-70.92765000,-2.68793100
48.23999878,-66.99064000,-2.68793100
48.25999878,-70.92765000,-2.76697900
48.27999878,-66.99064000,-2.76697900
48.29999878,-70.92765000,-2.84602600
48.31999878,-74.86466000,-2.84602600
48.33999878,-74.86466000,-2.92538100
48.35999878,-70.92765000,-2.92538100
48.37999878,-74.86466000,-3.00442900
48.39999878,-78.80167000,-3.00442900
48.41999878,-78.80167000,-3.00442900
48.43999878,-74.86466000,-3.00442900
48.45999878,-74.86466000,-3.08347700
48.47999878,-82.75406000,-3.08347700
48.49999877,-74.86466000,-3.16252500
48.51999877,-82.75406000,-3.16252500
48.53999877,-82.75406000,-3.16252500
48.55999877,-70.92765000,-3.16252500
48.57999877,-82.75406000,-3.24157200
48.59999877,-82.75406000,-3.24157200
48.61999877,-82.75406000,-3.24157200
48.63999877,-86.69107000,-3.32062000
48.65999877,-78.80167000,-3.32062000
48.67999877,-86.69107000,-3.32062000
48.69999877,-90.62807000,-3.32062000
48.71999877,-86.69107000,-3.39966800
48.73999877,-86.69107000,-3.39966800
48.75999877,-86.69107000,-3.39966800
48.77999877,-86.69107000,-3.47871500
48.79999877,-90.62807000,-3.47871500
48.81999877,-90.62807000,-3.55776300
48.83999877,-90.62807000,-3.55776300
48.85999877,-90.62807000,-3.55776300
48.87999877,-94.56508000,-3.55776300
48.89999876,-94.56508000,-3.63681100
48.91999876,-94.56508000,-3.63681100
48.93999876,-98.51746000,-3.63681100
48.95999876,-94.56508000,-3.71585900
48.97999876,-94.56508000,-3.71585900
48.99999876,-90.62807000,-3.79490600
49.01999876,-94.56508000,-3.79490600
49.03999876,-102.45450000,-3.79490600
49.05999876,-98.51746000,-3.87395400
49.07999876,-98.51746000,-3.95300200
49.09999876,-102.45450000,-3.87395400
49.11999876,-94.56508000,-3.95300200
49.13999876,-98.51746000,-3.95300200
49.15999876,-98.51746000,-4.03205000
49.17999876,-102.45450000,-4.03205000
49.19999876,-106.39150000,-4.03205000
49.21999876,-102.45450000,-4.11109700
49.23999876,-102.45450000,-4.11109700
49.25999876,-106.39150000,-4.19014500
49.27999876,-106.39150000,-4.19014500
49.29999875,-106.39150000,-4.19014500
49.31999875,-110.32850000,-4.19014500
49.33999875,-110.32850000,-4.26919300
49.35999875,-106.39150000,-4.26919300
49.37999875,-106.39150000,-4.26919300
49.39999875,-110.32850000,-4.26919300
49.41999875,-110.32850000,-4.34854800
49.43999875,-110.32850000,-4.42759600
49.45999875,-110.32850000,-4.42759600
49.47999875,-114.28090000,-4.42759600
49.49999875,-114.28090000,-4.50664400
49.51999875,-114.28090000,-4.50664400
49.53999875,-114.28090000,-4.50664400
49.55999875,-114.28090000,-4.58569100
49.57999875,-118.21790000,-4.58569100
49.59999875,-114.28090000,-4.58569100
49.61999875,-114.28090000,-4.66473900
49.63999875,-118.21790000,-4.66473900
49.65999875,-118.21790000,-4.66473900
49.67999874,-122.15490000,-4.66473900
49.69999874,-122.15490000,-4.74378700
49.71999874,-122.15490000,-4.82283500
49.73999874,-118.21790000,-4.82283500
49.75999874,-122.15490000,-4.82283500
49.77999874,-122.15490000,-4.82283500
49.79999874,-122.15490000,-4.82283500
49.81999874,-122.15490000,-4.90188200
49.83999874,-122.15490000,-4.90188200
49.85999874,-126.09190000,-4.90188200
49.87999874,-122.15490000,-4.98093000
49.89999874,-126.09190000,-4.98093000
49.91999874,-122.15490000,-4.98093000
49.93999874,-126.09190000,-4.98093000
49.95999874,-130.02890000,-5.05997800
49.97999874,-130.02890000,-5.05997800
49.99999874,-130.02890000,-5.05997800
50.01999874,-126.09190000,-5.05997800
50.03999874,-126.09190000,-5.05997800
50.05999874,-126.09190000,-5.13902600
50.07999873,-130.02890000,-5.13902600
50.09999873,-130.02890000,-5.13902600
50.11999873,-133.98130000,-5.13902600
50.13999873,-130.02890000,-5.21807300
50.15999873,-133.98130000,-5.21807300
50.17999873,-133.98130000,-5.21807300
50.19999873,-133.98130000,-5.29712100
50.21999873,-133.98130000,-5.21807300
50.23999873,-133.98130000,-5.29712100
50.25999873,-133.98130000,-5.29712100
50.27999873,-137.91830000,-5.29712100
50.29999873,-133.98130000,-5.29712100
50.31999873,-137.91830000,-5.29712100
50.33999873,-130.02890000,-5.29712100
50.35999873,-137.91830000,-5.37616800
50.37999873,-133.98130000,-5.37616800
50.39999873,-133.98130000,-5.37616800
50.41999873,-133.98130000,-5.37616800
50.43999873,-133.98130000,-5.37616800
50.45999873,-137.91830000,-5.45521700
50.47999872,-133.98130000,-5.45521700
50.49999872,-137.91830000,-5.45521700
50.51999872,-137.91830000,-5.45521700
50.53999872,-133.98130000,-5.45521700
50.55999872,-137.91830000,-5.45521700
50.57999872,-141.85530000,-5.45521700
50.59999872,-137.91830000,-5.45521700
50.61999872,-141.85530000,-5.53426500
50.63999872,-137.91830000,-5.53426500
50.65999872,-137.91830000,-5.53426500
50.67999872,-137.91830000,-5.53426500
50.69999872,-141.85530000,-5.53426500
50.71999872,-141.85530000,-5.53426500
50.73999872,-137.91830000,-5.53426500
50.75999872,-137.91830000,-5.53426500
50.77999872,-137.91830000,-5.53426500
50.79999872,-137.91830000,-5.53426500
50.81999872,-141.85530000,-5.53426500
50.83999872,-137.91830000,-5.61331200
50.85999872,-141.85530000,-5.61331200
50.87999871,-141.85530000,-5.61331200
50.89999871,-137.91830000,-5.61331200
50.91999871,-137.91830000,-5.61331200
50.93999871,-137.91830000,-5.61331200
50.95999871,-141.85530000,-5.61331200
50.97999871,-141.85530000,-5.61331200
50.99999871,-141.85530000,-5.61331200
51.01999871,-137.91830000,-5.61331200
51.03999871,-137.91830000,-5.61331200
51.05999871,-137.91830000,-5.61331200
51.07999871,-141.85530000,-5.61331200
51.09999871,-141.85530000,-5.61331200
51.11999871,-141.85530000,-5.61331200
51.13999871,-137.91830000,-5.61331200
51.15999871,-141.85530000,-5.61331200
51.17999871,-137.91830000,-5.61331200
51.19999871,-141.85530000,-5.61331200
51.21999871,-141.85530000,-5.61331200
51.23999871,-141.85530000,-5.61331200
51.25999871,-145.79230000,-5.61331200
51.27999870,-141.85530000,-5.61331200
51.29999870,-137.91830000,-5.61331200
51.31999870,-137.91830000,-5.61331200
51.33999870,-137.91830000,-5.61331200
51.35999870,-141.85530000,-5.61331200
51.37999870,-141.85530000,-5.69236000
51.39999870,-141.85530000,-5.61331200
51.41999870,-141.85530000,-5.61331200
51.43999870,-137.91830000,-5.69236000
51.45999870,-141.85530000,-5.61331200
51.47999870,-141.85530000,-5.69236000
51.49999870,-141.85530000,-5.69236000
51.51999870,-141.85530000,-5.69236000
51.53999870,-141.85530000,-5.69236000
51.55999870,-137.91830000,-5.69236000
51.57999870,-141.85530000,-5.69236000
51.59999870,-145.79230000,-5.69236000
51.61999870,-137.91830000,-5.69236000
51.63999870,-141.85530000,-5.69236000
51.65999869,-137.91830000,-5.69236000
51.67999869,-141.85530000,-5.69236000
51.69999869,-141.85530000,-5.69236000
51.71999869,-137.91830000,-5.69236000
51.73999869,-145.79230000,-5.69236000
51.75999869,-141.85530000,-5.69236000
51.77999869,-141.85530000,-5.69236000
51.79999869,-145.79230000,-5.69236000
51.81999869,-141.85530000,-5.69236000
51.83999869,-137.91830000,-5.69236000
51.85999869,-137.91830000,-5.69236000
51.87999869,-145.79230000,-5.69236000
51.89999869,-141.85530000,-5.69236000
51.91999869,-141.85530000,-5.69236000
51.93999869,-137.91830000,-5.69236000
51.95999869,-141.85530000,-5.69236000
51.97999869,-141.85530000,-5.69236000
51.99999869,-141.85530000,-5.69236000
52.01999869,-153.68170000,-5.69236000
52.03999869,-141.85530000,-5.69236000
52.05999868,-141.85530000,-5.69236000
52.07999868,-141.85530000,-5.69236000
52.09999868,-137.91830000,-5.69236000
52.11999868,-141.85530000,-5.69236000
52.13999868,-141.85530000,-5.69236000
52.15999868,-141.85530000,-5.69236000
52.17999868,-141.85530000,-5.69236000
52.19999868,-137.91830000,-5.69236000
52.21999868,-141.85530000,-5.69236000
52.23999868,-141.85530000,-5.69236000
52.25999868,-141.85530000,-5.69236000
52.27999868,-137.91830000,-5.69236000
52.29999868,-137.91830000,-5.61331200
52.31999868,-141.85530000,-5.61331200
52.33999868,-137.91830000,-5.61331200
52.35999868,-141.85530000,-5.61331200
52.37999868,-141.85530000,-5.61331200
52.39999868,-141.85530000,-5.61331200
52.41999868,-141.85530000,-5.61331200
52.43999868,-141.85530000,-5.61331200
52.45999867,-141.85530000,-5.61331200
52.47999867,-137.91830000,-5.61331200
52.49999867,-141.85530000,-5.53426500
52.51999867,-137.91830000,-5.61331200
52.53999867,-137.91830000,-5.61331200
52.55999867,-133.98130000,-5.53426500
52.57999867,-137.91830000,-5.53426500
52.59999867,-137.91830000,-5.53426500
52.61999867,-133.98130000,-5.53426500
52.63999867,-137.91830000,-5.53426500
52.65999867,-137.91830000,-5.53426500
52.67999867,-137.91830000,-5.45521700
52.69999867,-137.91830000,-5.45521700
52.71999867,-133.98130000,-5.45521700
52.73999867,-137.91830000,-5.45521700
52.75999867,-133.98130000,-5.45521700
52.77999867,-137.91830000,-5.45521700
52.79999867,-137.91830000,-5.37616800
52.81999867,-137.91830000,-5.45521700
52.83999867,-137.91830000,-5.37616800
52.85999866,-137.91830000,-5.45521700
52.87999866,-133.98130000,-5.37616800
52.89999866,-133.98130000,-5.37616800
52.91999866,-133.98130000,-5.37616800
52.93999866,-133.98130000,-5.29712100
52.95999866,-133.98130000,-5.29712100
52.97999866,-137.91830000,-5.29712100
52.99999866,-133.98130000,-5.29712100
53.01999866,-130.02890000,-5.29712100
53.03999866,-133.98130000,-5.29712100
53.05999866,-130.02890000,-5.29712100
53.07999866,-133.98130000,-5.29712100
53.09999866,-130.02890000,-5.21807300
53.11999866,-130.02890000,-5.21807300
53.13999866,-130.02890000,-5.21807300
53.15999866,-122.15490000,-5.21807300
53.17999866,-130.02890000,-5.13902600
53.19999866,-130.02890000,-5.13902600
53.21999866,-130.02890000,-5.13902600
53.23999866,-126.09190000,-5.13902600
53.25999865,-126.09190000,-5.13902600
53.27999865,-126.09190000,-5.05997800
53.29999865,-126.09190000,-5.05997800
53.31999865,-126.09190000,-5.05997800
53.33999865,-126.09190000,-4.98093000
53.35999865,-126.09190000,-4.98093000
53.37999865,-122.15490000,-4.98093000
53.39999865,-122.15490000,-4.90188200
53.41999865,-122.15490000,-4.90188200
53.43999865,-122.15490000,-4.82283500
53.45999865,-118.21790000,-4.90188200
53.47999865,-118.21790000,-4.82283500
53.49999865,-118.21790000,-4.82283500
53.51999865,-118.21790000,-4.82283500
53.53999865,-118.21790000,-4.74378700
53.55999865,-118.21790000,-4.74378700
53.57999865,-118.21790000,-4.74378700
53.59999865,-118.21790000,-4.66473900
53.61999865,-118.21790000,-4.66473900
53.63999864,-114.28090000,-4.66473900
53.65999864,-118.21790000,-4.66473900
53.67999864,-122.15490000,-4.66473900
53.69999864,-114.28090000,-4.58569100
53.71999864,-114.28090000,-4.58569100
53.73999864,-114.28090000,-4.58569100
53.75999864,-110.32850000,-4.50664400
53.77999864,-110.32850000,-4.50664400
53.79999864,-110.32850000,-4.50664400
53.81999864,-110.32850000,-4.42759600
53.83999864,-110.32850000,-4.42759600
53.85999864,-106.39150000,-4.42759600
53.87999864,-114.28090000,-4.42759600
53.89999864,-106.39150000,-4.34854800
