Frequency,Channel A,Channel B
(ms),(mV),(V)

34.51999913,96.39516000,-2.95060300
34.53999913,95.84152000,-2.97705500
34.55999913,95.30327000,-3.00289100
34.57999913,94.78039000,-3.02842000
34.59999913,94.24212000,-3.05394900
34.61999913,93.70386000,-3.07947900
34.63999912,93.19636000,-3.10500700
34.65999912,92.64271000,-3.13053600
34.67999912,92.13521000,-3.15545000
34.69999912,91.64307000,-3.18036400
34.71999912,91.13557000,-3.20527800
34.73999912,90.64346000,-3.22988400
34.75999912,90.12057000,-3.25418300
34.77999912,89.59768000,-3.27878900
34.79999912,89.09017000,-3.30278000
34.81999912,88.59805000,-3.32677100
34.83999912,88.10593000,-3.35107000
34.85999912,87.62918000,-3.37475400
34.87999912,87.13705000,-3.39843800
34.89999912,86.66031000,-3.42242900
34.91999912,86.16818000,-3.44580500
34.93999912,85.70681000,-3.46887300
34.95999912,85.21468000,-3.49224900
34.97999912,84.72256000,-3.51501000
34.99999912,84.24581000,-3.53777100
35.01999912,83.76907000,-3.56022400
35.03999911,83.30769000,-3.58298500
35.05999911,82.83095000,-3.60513000
35.07999911,82.35420000,-3.62727600
35.09999911,81.90821000,-3.64972900
35.11999911,81.44685000,-3.67156700
35.13999911,81.00085000,-3.69309800
35.15999911,80.53949000,-3.71462800
35.17999911,80.07812000,-3.73615900
35.19999911,79.63213000,-3.75738200
35.21999911,79.20152000,-3.77829700
35.23999911,78.75553000,-3.79982800
35.25999911,78.34030000,-3.82074300
35.27999911,77.92506000,-3.84165900
35.29999911,77.49446000,-3.86226600
35.31999911,77.07922000,-3.88287400
35.33999911,76.64862000,-3.90317400
35.35999911,76.24876000,-3.92316700
35.37999911,75.83353000,-3.94346700
35.39999911,75.41830000,-3.96346000
35.41999911,75.00307000,-3.98314500
35.43999910,74.58784000,-4.00283000
35.45999910,74.20337000,-4.02251500
35.47999910,73.80352000,-4.04189200
35.49999910,73.41904000,-4.06127000
35.51999910,73.01919000,-4.08033900
35.53999910,72.61934000,-4.09941000
35.55999910,72.23486000,-4.11817200
35.57999910,71.85039000,-4.13693400
35.59999910,71.46591000,-4.15538900
35.61999910,71.09682000,-4.17384300
35.63999910,70.72773000,-4.19199000
35.65999910,70.34325000,-4.21013800
35.67999910,69.97416000,-4.22797700
35.69999910,69.62044000,-4.24581700
35.71999910,69.23597000,-4.26304100
35.73999910,68.86687000,-4.28026600
35.75999910,68.49778000,-4.29718300
35.77999910,68.17483000,-4.31409900
35.79999910,67.83648000,-4.33101600
35.81999910,67.48277000,-4.34762500
35.83999909,67.12906000,-4.36392700
35.85999909,66.77534000,-4.38022900
35.87999909,66.43700000,-4.39683800
35.89999909,66.09867000,-4.41283200
35.91999909,65.77571000,-4.42882600
35.93999909,65.46813000,-4.44451300
35.95999909,65.12980000,-4.45989200
35.97999909,64.80684000,-4.47588600
35.99999909,64.46850000,-4.49095700
36.01999909,64.14554000,-4.50602900
36.03999909,63.83796000,-4.52079200
36.05999909,63.54577000,-4.53555600
36.07999909,63.22281000,-4.55001300
36.09999909,62.91523000,-4.56416100
36.11999909,62.63840000,-4.57831000
36.13999909,62.37696000,-4.59245800
36.15999909,62.08477000,-4.60629900
36.17999909,61.80795000,-4.61983300
36.19999909,61.51574000,-4.63367400
36.21999909,61.23892000,-4.64720700
36.23999908,60.96210000,-4.66043300
36.25999908,60.71604000,-4.67335100
36.27999908,60.48536000,-4.68596200
36.29999908,60.22392000,-4.69888000
36.31999908,59.97785000,-4.71118400
36.33999908,59.73178000,-4.72287100
36.35999908,59.50110000,-4.73486700
36.37999908,59.27042000,-4.74655500
36.39999908,59.02436000,-4.75793600
36.41999908,58.80905000,-4.76931600
36.43999908,58.57837000,-4.78069600
36.45999908,58.34768000,-4.79146100
36.47999908,58.13238000,-4.80222700
36.49999908,57.91707000,-4.81299200
36.51999908,57.70177000,-4.82345000
36.53999908,57.47108000,-4.83390800
36.55999908,57.25578000,-4.84375000
36.57999908,57.02510000,-4.85390000
36.59999908,56.80979000,-4.86343500
36.61999907,56.60986000,-4.87297000
36.63999907,56.42532000,-4.88219700
36.65999907,56.24077000,-4.89111700
36.67999907,56.07160000,-4.90003700
36.69999907,55.90243000,-4.90895700
36.71999907,55.73326000,-4.91756900
36.73999907,55.56409000,-4.92648900
36.75999907,55.37955000,-4.93448600
36.77999907,55.22576000,-4.94248300
36.79999907,55.05659000,-4.95017200
36.81999907,54.90281000,-4.95755400
36.83999907,54.76439000,-4.96493600
36.85999907,54.62598000,-4.97201000
36.87999907,54.50295000,-4.97908500
36.89999907,54.36454000,-4.98585100
36.91999907,54.22613000,-4.99261800
36.93999907,54.07234000,-4.99938500
36.95999907,53.96469000,-5.00553700
36.97999907,53.84166000,-5.01168800
36.99999907,53.71862000,-5.01753200
37.01999906,53.59559000,-5.02337600
37.03999906,53.50332000,-5.02891300
37.05999906,53.39567000,-5.03444900
37.07999906,53.27264000,-5.03967800
37.09999906,53.16499000,-5.04459900
37.11999906,53.07271000,-5.04952000
37.13999906,52.96506000,-5.05444100
37.15999906,52.87278000,-5.05874700
37.17999906,52.76513000,-5.06305300
37.19999906,52.68823000,-5.06736000
37.21999906,52.62672000,-5.07166600
37.23999906,52.56520000,-5.07535700
37.25999906,52.50369000,-5.07904800
37.27999906,52.44217000,-5.08243100
37.29999906,52.38066000,-5.08550700
37.31999906,52.33452000,-5.08827500
37.33999906,52.27301000,-5.09104300
37.35999906,52.22687000,-5.09381200
37.37999906,52.18073000,-5.09627200
37.39999906,52.11921000,-5.09842500
37.41999905,52.07308000,-5.09996300
37.43999905,52.04232000,-5.10180900
37.45999905,52.02694000,-5.10334700
37.47999905,52.02694000,-5.10488500
37.49999905,51.99618000,-5.10580700
37.51999905,51.98080000,-5.10673000
37.53999905,51.96543000,-5.10734500
37.55999905,51.96543000,-5.10796000
37.57999905,51.99618000,-5.10796000
37.59999905,51.99618000,-5.10796000
37.61999905,52.01156000,-5.10765300
37.63999905,52.04232000,-5.10703800
37.65999905,52.04232000,-5.10611500
37.67999905,52.05769000,-5.10519200
37.69999905,52.08846000,-5.10396200
37.71999905,52.11921000,-5.10242400
37.73999905,52.13459000,-5.10088500
37.75999905,52.18073000,-5.09904000
37.77999905,52.21149000,-5.09719500
37.79999905,52.24224000,-5.09534900
37.81999904,52.31915000,-5.09288800
37.83999904,52.36528000,-5.09012000
37.85999904,52.41141000,-5.08704500
37.87999904,52.45755000,-5.08396900
37.89999904,52.53445000,-5.08089300
37.91999904,52.61134000,-5.07720200
37.93999904,52.70362000,-5.07351100
37.95999904,52.79589000,-5.06889800
37.97999904,52.87278000,-5.06459200
37.99999904,52.96506000,-5.05997800
38.01999904,53.05733000,-5.05505700
38.03999904,53.16499000,-5.05013500
38.05999904,53.28801000,-5.04521400
38.07999904,53.36491000,-5.03967800
38.09999904,53.47256000,-5.03414100
38.11999904,53.56483000,-5.02829700
38.13999904,53.68787000,-5.02245300
38.15999904,53.82627000,-5.01599400
38.17999904,53.94931000,-5.00953500
38.19999903,54.08772000,-5.00276800
38.21999903,54.24151000,-4.99600100
38.23999903,54.37992000,-4.98862000
38.25999903,54.53371000,-4.98123700
38.27999903,54.68750000,-4.97354800
38.29999903,54.84129000,-4.96585900
38.31999903,55.01046000,-4.95816900
38.33999903,55.16425000,-4.94986500
38.35999903,55.34879000,-4.94125300
38.37999903,55.53334000,-4.93264000
38.39999903,55.68713000,-4.92402800
38.41999903,55.87167000,-4.91480100
38.43999903,56.05622000,-4.90557300
38.45999903,56.25615000,-4.89634600
38.47999903,56.45607000,-4.88711900
38.49999903,56.65600000,-4.87727600
38.51999903,56.88668000,-4.86743400
38.53999903,57.07123000,-4.85759100
38.55999903,57.25578000,-4.84774900
38.57999903,57.48647000,-4.83729100
38.59999902,57.67101000,-4.82683300
38.61999902,57.88631000,-4.81637500
38.63999902,58.10162000,-4.80591800
38.65999902,58.31693000,-4.79484500
38.67999902,58.54761000,-4.78408000
38.69999902,58.76292000,-4.77269900
38.71999902,58.97822000,-4.76101100
38.73999902,59.20890000,-4.74963100
38.75999902,59.43959000,-4.73825000
38.77999902,59.67027000,-4.72656300
38.79999902,59.90096000,-4.71487500
38.81999902,60.14702000,-4.70257100
38.83999902,60.39308000,-4.68996000
38.85999902,60.65453000,-4.67735000
38.87999902,60.88521000,-4.66504700
38.89999902,61.14665000,-4.65243600
38.91999902,61.40809000,-4.63982500
38.93999902,61.68491000,-4.62659900
38.95999902,61.97711000,-4.61275900
38.97999902,62.23856000,-4.59922500
38.99999901,62.51537000,-4.58569100
39.01999901,62.80758000,-4.57185000
39.03999901,63.09978000,-4.55800900
39.05999901,63.39198000,-4.54324500
39.07999901,63.68418000,-4.52878900
39.09999901,63.97637000,-4.51402600
39.11999901,64.28396000,-4.49926200
39.13999901,64.60691000,-4.48449800
39.15999901,64.91449000,-4.46942700
39.17999901,65.20669000,-4.45435500
39.19999901,65.51427000,-4.43897600
39.21999901,65.83722000,-4.42359700
39.23999901,66.17556000,-4.40821800
39.25999901,66.48315000,-4.39222400
39.27999901,66.80610000,-4.37623000
39.29999901,67.14443000,-4.35992900
39.31999901,67.46739000,-4.34362700
39.33999901,67.82111000,-4.32701800
39.35999901,68.19020000,-4.31010100
39.37999901,68.52854000,-4.29318400
39.39999900,68.85149000,-4.27626700
39.41999900,69.18983000,-4.25904300
39.43999900,69.54355000,-4.24151100
39.45999900,69.89726000,-4.22397900
39.47999900,70.28174000,-4.20644700
39.49999900,70.65083000,-4.18860700
39.51999900,71.00454000,-4.17076800
39.53999900,71.37364000,-4.15262000
39.55999900,71.75812000,-4.13447300
39.57999900,72.12721000,-4.11571100
39.59999900,72.52706000,-4.09725600
39.61999900,72.92692000,-4.07818700
39.63999900,73.31139000,-4.05911600
39.65999900,73.72662000,-4.04004700
39.67999900,74.11109000,-4.02066900
39.69999900,74.52632000,-4.00129200
39.71999900,74.94156000,-3.98191400
39.73999900,75.35679000,-3.96222900
39.75999900,75.75664000,-3.94192900
39.77999900,76.18725000,-3.92162900
39.79999899,76.60248000,-3.90132900
39.81999899,77.03309000,-3.88102900
39.83999899,77.44832000,-3.86011300
39.85999899,77.86356000,-3.83919800
39.87999899,78.29416000,-3.81859000
39.89999899,78.74015000,-3.79767500
39.91999899,79.18614000,-3.77614400
39.93999899,79.61675000,-3.75492100
39.95999899,80.07812000,-3.73339100
39.97999899,80.50874000,-3.71155300
39.99999899,80.97010000,-3.68971500
40.01999899,81.41608000,-3.66787600
40.03999899,81.87745000,-3.64573100
40.05999899,82.32344000,-3.62327800
40.07999899,82.78481000,-3.60113200
40.09999899,83.26156000,-3.57867900
40.11999899,83.73830000,-3.55561000
40.13999899,84.21506000,-3.53284900
40.15999899,84.69180000,-3.50978100
40.17999898,85.18393000,-3.48640500
40.19999898,85.67606000,-3.46302900
40.21999898,86.13742000,-3.43965300
40.23999898,86.62954000,-3.41627700
40.25999898,87.10630000,-3.39228600
40.27999898,87.59841000,-3.36829500
40.29999898,88.10593000,-3.34430400
40.31999898,88.61343000,-3.32000500
40.33999898,89.12093000,-3.29570600
40.35999898,89.62844000,-3.27110000
40.37999898,90.15132000,-3.24587800
40.39999898,90.65882000,-3.22096500
40.41999898,91.16634000,-3.19605100
40.43999898,91.68922000,-3.17082900
40.45999898,92.21210000,-3.14591500
40.47999898,92.71960000,-3.12069400
40.49999898,93.24249000,-3.09516500
40.51999898,93.76537000,-3.06932800
40.53999898,94.28825000,-3.04379900
40.55999898,94.82652000,-3.01734700
40.57999897,95.36478000,-2.99181800
40.59999897,95.88766000,-2.96598200
40.61999897,96.41055000,-2.93922200
40.63999897,96.96419000,-2.91307800
40.65999897,97.50246000,-2.88662600
40.67999897,98.05610000,-2.85986700
40.69999897,98.60974000,-2.83310800
40.71999897,99.16338000,-2.80634900
40.73999897,99.71702000,-2.77897400
40.75999897,100.27070000,-2.75190700
40.77999897,100.83970000,-2.72453300
40.79999897,101.39330000,-2.69715800
40.81999897,101.97770000,-2.67009100
40.83999897,102.56210000,-2.64240900
40.85999897,103.14650000,-2.61503500
40.87999897,103.73090000,-2.58766000
40.89999897,104.28460000,-2.55967000
40.91999897,104.85360000,-2.53198800
40.93999897,105.45340000,-2.50399900
40.95999897,106.02240000,-2.47570100
40.97999896,106.63750000,-2.44740400
40.99999896,107.22190000,-2.41879900
41.01999896,107.80630000,-2.39019400
41.03999896,108.40610000,-2.36158900
41.05999896,109.00590000,-2.33267700
41.07999896,109.60570000,-2.30407200
41.09999896,110.22080000,-2.27516000
41.11999896,110.83600000,-2.24594000
41.13999896,111.45110000,-2.21702800
41.15999896,112.03560000,-2.18780800
41.17999896,112.63530000,-2.15858700
41.19999896,113.25050000,-2.12936800
41.21999896,113.88100000,-2.09984000
41.23999896,114.48080000,-2.07062000
41.25999896,115.06520000,-2.04047700
41.27999896,115.68040000,-2.01095000
41.29999896,116.29550000,-1.98142200
41.31999896,116.92600000,-1.95128000
41.33999896,117.55660000,-1.92144400
41.35999896,118.20250000,-1.89099400
41.37999895,118.83300000,-1.86115900
41.39999895,119.46360000,-1.83101600
41.41999895,120.09410000,-1.80056600
41.43999895,120.69390000,-1.77042300
41.45999895,121.33980000,-1.74028100
41.47999895,121.97030000,-1.70983000
41.49999895,122.61630000,-1.67938000
41.51999895,123.26220000,-1.64862200
41.53999895,123.89270000,-1.61817200
41.55999895,124.52320000,-1.58772100
41.57999895,125.15380000,-1.55696400
41.59999895,125.79970000,-1.52651300
41.61999895,126.44560000,-1.49575500
41.63999895,127.09150000,-1.46499800
41.65999895,127.75280000,-1.43362500
41.67999895,128.38340000,-1.40286700
41.69999895,129.06000000,-1.37180100
41.71999895,129.72130000,-1.34042800
41.73999895,130.36720000,-1.30936300
41.75999895,130.99780000,-1.27799000
41.77999894,131.65910000,-1.24692400
41.79999894,132.30500000,-1.21585900
41.81999894,132.95090000,-1.18417800
41.83999894,133.59680000,-1.15280500
41.85999894,134.22740000,-1.12112500
41.87999894,134.87330000,-1.09005900
41.89999894,135.51920000,-1.05868600
41.91999894,136.16510000,-1.02731300
41.93999894,136.84180000,-0.99624750
41.95999894,137.48770000,-0.96487450
41.97999894,138.13360000,-0.93350150
41.99999894,138.77950000,-0.90182090
42.01999894,139.42540000,-0.87075540
42.03999894,140.07140000,-0.83938240
42.05999894,140.73260000,-0.80770180
42.07999894,141.37860000,-0.77663630
42.09999894,142.05520000,-0.74495570
42.11999894,142.71650000,-0.71358270
42.13999894,143.36240000,-0.68220970
42.15999893,144.00840000,-0.65052900
42.17999893,144.66960000,-0.61915600
42.19999893,145.31560000,-0.58747540
42.21999893,145.97690000,-0.55610230
42.23999893,146.65350000,-0.52442180
42.25999893,147.31480000,-0.49304870
42.27999893,147.96070000,-0.46198330
42.29999893,148.60660000,-0.43030260
42.31999893,149.25260000,-0.39892970
42.33999893,149.88310000,-0.36694140
42.35999893,150.51370000,-0.33556840
42.37999893,151.15960000,-0.30358020
42.39999893,151.82090000,-0.27189960
42.41999893,152.48210000,-0.24052660
42.43999893,153.14340000,-0.20853840
42.45999893,153.80470000,-0.17685780
42.47999893,154.45070000,-0.14486960
42.49999893,155.12730000,-0.11349660
42.51999893,155.78860000,-0.08181594
42.53999893,156.43450000,-0.05013533
42.55999892,157.08040000,-0.01845472
42.57999892,157.71100000,0.01322589
42.59999892,158.35690000,0.04490650
42.61999892,159.03360000,0.07658711
42.63999892,159.69490000,0.10826770
42.65999892,160.34080000,0.13964070
42.67999892,161.00210000,0.17162890
42.69999892,161.64800000,0.20300200
42.71999892,162.29390000,0.23468260
42.73999892,162.93980000,0.26636320
42.75999892,163.60110000,0.29773620
42.77999892,164.26240000,0.32941680
42.79999892,164.92370000,0.36078990
42.81999892,165.58500000,0.39247050
42.83999892,166.24630000,0.42384350
42.85999892,166.89220000,0.45583170
42.87999892,167.55350000,0.48720470
42.89999892,168.19940000,0.51888530
42.91999892,168.86070000,0.55087350
42.93999892,169.47590000,0.58224650
42.95999891,170.12180000,0.61392720
42.97999891,170.79850000,0.64499260
42.99999891,171.47510000,0.67636560
43.01999891,172.13640000,0.70804630
43.03999891,172.79770000,0.73911170
43.05999891,173.44360000,0.77079230
43.07999891,174.08950000,0.80185780
43.09999891,174.75080000,0.83353840
43.11999891,175.39680000,0.86429630
43.13999891,176.04270000,0.89566930
43.15999891,176.67320000,0.92734990
43.17999891,177.30380000,0.95872290
43.19999891,177.96500000,0.99009600
43.21999891,178.59560000,1.02116100
43.23999891,179.25690000,1.05191900
43.25999891,179.88740000,1.08329200
43.27999891,180.54870000,1.11405000
43.29999891,181.17920000,1.14511600
43.31999891,181.80980000,1.17556600
43.33999891,182.44030000,1.20632400
43.35999890,183.05550000,1.23738900
43.37999890,183.70140000,1.26784000
43.39999890,184.31650000,1.29890500
43.41999890,184.94710000,1.32966300
43.43999890,185.56220000,1.36072800
43.45999890,186.19280000,1.39148600
43.47999890,186.79260000,1.42162900
43.49999890,187.43850000,1.45238700
43.51999890,188.08440000,1.48283700
43.53999890,188.71490000,1.51359500
43.55999890,189.33010000,1.54373800
43.57999890,189.94520000,1.57388000
43.59999890,190.57580000,1.60463800
43.61999890,191.19090000,1.63478100
43.63999890,191.79070000,1.66523100
43.65999890,192.42120000,1.69568200
43.67999890,193.05180000,1.72613200
43.69999890,193.66690000,1.75689000
43.71999890,194.29750000,1.78703200
43.73999890,194.91260000,1.81748300
43.75999889,195.52780000,1.84762500
43.77999889,196.15830000,1.87746100
43.79999889,196.74270000,1.90760300
43.81999889,197.35790000,1.93743800
43.83999889,197.97300000,1.96758100
43.85999889,198.57280000,1.99741600
43.87999889,199.20340000,2.02725100
43.89999889,199.80310000,2.05739400
43.91999889,200.41830000,2.08692200
43.93999889,201.01810000,2.11614200
43.95999889,201.63320000,2.14597700
43.97999889,202.23300000,2.17519700
43.99999889,202.84820000,2.20503200
44.01999889,203.44790000,2.23425200
44.03999889,204.03230000,2.26347200
44.05999889,204.64750000,2.29269200
44.07999889,205.23190000,2.32129700
44.09999889,205.83170000,2.35020900
44.11999889,206.41610000,2.37881400
44.13999888,207.01590000,2.40711100
44.15999888,207.58490000,2.43602400
44.17999888,208.15390000,2.46432100
44.19999888,208.72290000,2.49261800
44.21999888,209.29190000,2.52091500
44.23999888,209.87630000,2.54890500
44.25999888,210.43000000,2.57720200
44.27999888,210.99900000,2.60519200
44.29999888,211.56800000,2.63287400
44.31999888,212.12170000,2.66086400
44.33999888,212.67530000,2.68823800
44.35999888,213.22900000,2.71561300
44.37999888,213.78260000,2.74298700
44.39999888,214.32090000,2.77005400
44.41999888,214.87450000,2.79681300
44.43999888,215.44350000,2.82418800
44.45999888,215.98180000,2.85064000
44.47999888,216.53540000,2.87739900
44.49999888,217.07370000,2.90385100
44.51999888,217.61190000,2.92999500
44.53999887,218.16560000,2.95644700
44.55999887,218.68850000,2.98259100
44.57999887,219.22670000,3.00842800
44.59999887,219.74960000,3.03457200
44.61999887,220.25710000,3.06010100
44.63999887,220.78000000,3.08563000
44.65999887,221.31830000,3.11146600
44.67999887,221.82580000,3.13668800
44.69999887,222.34860000,3.16160200
44.71999887,222.84080000,3.18682300
44.73999887,223.34830000,3.21173700
44.75999887,223.85580000,3.23634400
44.77999887,224.36330000,3.26125700
44.79999887,224.85540000,3.28555600
44.81999887,225.34750000,3.30985500
44.83999887,225.83970000,3.33384600
44.85999887,226.33180000,3.35814500
44.87999887,226.80850000,3.38182800
44.89999887,227.30070000,3.40520400
44.91999887,227.77740000,3.42888800
44.93999886,228.23880000,3.45226400
44.95999886,228.73090000,3.47533200
44.97999886,229.22300000,3.49840000
44.99999886,229.71520000,3.52177600
45.01999886,230.16120000,3.54453800
45.03999886,230.62250000,3.56729800
45.05999886,231.09930000,3.58975100
45.07999886,231.56060000,3.61189700
45.09999886,232.02200000,3.63404300
45.11999886,232.48340000,3.65649600
45.13999886,232.94470000,3.67864200
45.15999886,233.39070000,3.70017200
45.17999886,233.83670000,3.72231800
45.19999886,234.28270000,3.74415600
45.21999886,234.71330000,3.76568700
45.23999886,235.17470000,3.78691000
45.25999886,235.62070000,3.80813200
45.27999886,236.05130000,3.82904800
45.29999886,236.49730000,3.84965500
45.31999886,236.92790000,3.87057100
45.33999885,237.35850000,3.89117900
45.35999885,237.77370000,3.91178600
45.37999885,238.21970000,3.93177900
45.39999885,238.63490000,3.95207900
45.41999885,239.03480000,3.97207200
45.43999885,239.45000000,3.99206400
45.45999885,239.86530000,4.01175000
45.47999885,240.23440000,4.03143500
45.49999885,240.63420000,4.05050400
45.51999885,241.03410000,4.06988200
45.53999885,241.43390000,4.08895200
45.55999885,241.81840000,4.10832900
45.57999885,242.18750000,4.12709100
45.59999885,242.60270000,4.14554600
45.61999885,242.98720000,4.16400100
45.63999885,243.35630000,4.18245600
45.65999885,243.74080000,4.20060300
45.67999885,244.07910000,4.21844200
45.69999885,244.41740000,4.23658900
45.71999885,244.80190000,4.25473600
45.73999884,245.15560000,4.27226900
45.75999884,245.52470000,4.28980100
45.77999884,245.89380000,4.30702500
45.79999884,246.23210000,4.32425000
45.81999884,246.57050000,4.34116600
45.83999884,246.90880000,4.35777600
45.85999884,247.23180000,4.37407700
45.87999884,247.55470000,4.39037900
45.89999884,247.84690000,4.40698800
45.91999884,248.18530000,4.42298200
45.93999884,248.47750000,4.43897600
45.95999884,248.81580000,4.45466300
45.97999884,249.12340000,4.47034900
45.99999884,249.44630000,4.48572800
46.01999884,249.76930000,4.50080000
46.03999884,250.09230000,4.51587100
46.05999884,250.38450000,4.53063500
46.07999884,250.70740000,4.54539900
46.09999884,250.99960000,4.56016300
46.11999883,251.29180000,4.57461900
46.13999883,251.58400000,4.58846000
46.15999883,251.86080000,4.60260800
46.17999883,252.13760000,4.61644900
46.19999883,252.41450000,4.63029000
46.21999883,252.67590000,4.64382400
46.23999883,252.95270000,4.65705000
46.25999883,253.19880000,4.67027600
46.27999883,253.46020000,4.68350100
46.29999883,253.72170000,4.69611200
46.31999883,253.98310000,4.70872300
46.33999883,254.22920000,4.72102600
46.35999883,254.45990000,4.73332900
46.37999883,254.70590000,4.74532500
46.39999883,254.96740000,4.75701300
46.41999883,255.19810000,4.76870100
46.43999883,255.41340000,4.78038900
46.45999883,255.64400000,4.79176900
46.47999883,255.85940000,4.80284200
46.49999883,256.05930000,4.81391500
46.51999882,256.25920000,4.82437200
46.53999882,256.45910000,4.83483000
46.55999882,256.67440000,4.84528800
46.57999882,256.87440000,4.85574500
46.59999882,257.05890000,4.86589500
46.61999882,257.24350000,4.87543100
46.63999882,257.44340000,4.88496500
46.65999882,257.62790000,4.89450000
46.67999882,257.79710000,4.90403600
46.69999882,257.96630000,4.91295500
46.71999882,258.12010000,4.92218300
46.73999882,258.30460000,4.93110200
46.75999882,258.45840000,4.93940700
46.77999882,258.61220000,4.94740400
46.79999882,258.78140000,4.95540100
46.81999882,258.91980000,4.96278300
46.83999882,259.04280000,4.97047200
46.85999882,259.16580000,4.97816200
46.87999882,259.31960000,4.98523600
46.89999882,259.44260000,4.99231100
46.91999881,259.58110000,4.99938500
46.93999881,259.71950000,5.00584400
46.95999881,259.84250000,5.01230300
46.97999881,259.96550000,5.01876300
46.99999881,260.07320000,5.02491400
47.01999881,260.16550000,5.03075800
47.03999881,260.27310000,5.03660200
47.05999881,260.36540000,5.04244600
47.07999881,260.45760000,5.04798200
47.09999881,260.55000000,5.05321100
47.11999881,260.62680000,5.05844000
47.13999881,260.70370000,5.06366800
47.15999881,260.79600000,5.06828300
47.17999881,260.87290000,5.07320400
47.19999881,260.94980000,5.07781700
47.21999881,261.01130000,5.08181600
47.23999881,261.08820000,5.08581400
47.25999881,261.14970000,5.08950500
47.27999881,261.22660000,5.09319700
47.29999881,261.28810000,5.09658000
47.31999880,261.34960000,5.09996300
47.33999880,261.39580000,5.10273100
47.35999880,261.39580000,5.10550000
47.37999880,261.42650000,5.10826800
47.39999880,261.44190000,5.11072800
47.41999880,261.48810000,5.11288200
47.43999880,261.51880000,5.11472700
47.45999880,261.54960000,5.11626500
47.47999880,261.58030000,5.11780300
47.49999880,261.59570000,5.11903300
47.51999880,261.61110000,5.11995600
47.53999880,261.62650000,5.12087800
47.55999880,261.59570000,5.12149300
47.57999880,261.59570000,5.12180100
47.59999880,261.61110000,5.12210800
47.61999880,261.59570000,5.12210800
47.63999880,261.58030000,5.12180100
47.65999880,261.54960000,5.12149300
47.67999880,261.51880000,5.12087800
47.69999879,261.48810000,5.11995600
47.71999879,261.45730000,5.11903300
47.73999879,261.41110000,5.11811000
47.75999879,261.36500000,5.11688000
47.77999879,261.33430000,5.11534200
47.79999879,261.27270000,5.11318900
47.81999879,261.21120000,5.11103600
47.83999879,261.14970000,5.10857500
47.85999879,261.08820000,5.10580700
47.87999879,261.01130000,5.10303900
47.89999879,260.94980000,5.09996300
47.91999879,260.85750000,5.09688800
47.93999879,260.78060000,5.09350400
47.95999879,260.68840000,5.08981300
47.97999879,260.61150000,5.08581400
47.99999879,260.50380000,5.08150800
48.01999879,260.42690000,5.07689500
48.03999879,260.33460000,5.07228100
48.05999879,260.25770000,5.06705200
48.07999879,260.16550000,5.06182300
48.09999878,260.04240000,5.05659500
48.11999878,259.90400000,5.05105800
48.13999878,259.76560000,5.04552200
48.15999878,259.62720000,5.03967800
48.17999878,259.48880000,5.03352600
48.19999878,259.33500000,5.02706700
48.21999878,259.18120000,5.02030000
48.23999878,259.02740000,5.01384100
48.25999878,258.87360000,5.00645900
48.27999878,258.70450000,4.99907700
48.29999878,258.55070000,4.99108000
48.31999878,258.39690000,4.98339100
48.33999878,258.24310000,4.97570100
48.35999878,258.05860000,4.96770400
48.37999878,257.88940000,4.95940000
48.39999878,257.68950000,4.95109500
48.41999878,257.52030000,4.94279000
48.43999878,257.35110000,4.93417800
48.45999878,257.15120000,4.92525900
48.47999878,256.99740000,4.91603100
48.49999877,256.81290000,4.90680400
48.51999877,256.64370000,4.89726900
48.53999877,256.44380000,4.88742600
48.55999877,256.25920000,4.87758400
48.57999877,256.09000000,4.86743400
48.59999877,255.90550000,4.85759100
48.61999877,255.70560000,4.84682600
48.63999877,255.49030000,4.83636800
48.65999877,255.27500000,4.82591100
48.67999877,255.07500000,4.81545300
48.69999877,254.87510000,4.80468800
48.71999877,254.64440000,4.79361500
48.73999877,254.41370000,4.78223400
48.75999877,254.19840000,4.77054600
48.77999877,253.96770000,4.75885800
48.79999877,253.73710000,4.74717000
48.81999877,253.49100000,4.73517500
48.83999877,253.24490000,4.72317900
48.85999877,252.99890000,4.71087600
48.87999877,252.73740000,4.69857300
48.89999876,252.49140000,4.68565500
48.91999876,252.26070000,4.67304400
48.93999876,252.01460000,4.66012500
48.95999876,251.75320000,4.64720700
48.97999876,251.50710000,4.63398100
48.99999876,251.24570000,4.62014000
49.01999876,250.98420000,4.60629900
49.03999876,250.70740000,4.59276600
49.05999876,250.44600000,4.57892500
49.07999876,250.15380000,4.56477600
49.09999876,249.87700000,4.55032000
49.11999876,249.58470000,4.53555600
49.13999876,249.30790000,4.52110000
49.15999876,249.01570000,4.50633600
49.17999876,248.70810000,4.49157200
49.19999876,248.40060000,4.47650100
49.21999876,248.10840000,4.46112200
49.23999876,247.80080000,4.44574300
49.25999876,247.47780000,4.43036400
49.27999876,247.17030000,4.41467800
49.29999875,246.84730000,4.39868400
49.31999875,246.53970000,4.38207400
49.33999875,246.21680000,4.36577300
49.35999875,245.87840000,4.34947100
49.37999875,245.57080000,4.33286100
49.39999875,245.24790000,4.31563800
49.41999875,244.90950000,4.29872000
49.43999875,244.58660000,4.28180400
49.45999875,244.24830000,4.26457900
49.47999875,243.89460000,4.24735500
49.49999875,243.55620000,4.22982300
49.51999875,243.20250000,4.21229100
49.53999875,242.83340000,4.19445100
49.55999875,242.44890000,4.17630400
