Frequency,Channel A,Channel B
(ms),(mV),(V)

3.47999991,252.19920000,4.26919300
3.49999991,252.19920000,4.19014500
3.51999991,248.26210000,4.19014500
3.53999991,252.19920000,4.11109700
3.55999991,248.26210000,4.11109700
3.57999991,244.32520000,4.11109700
3.59999991,252.19920000,4.03205000
3.61999991,248.26210000,4.03205000
3.63999991,244.32520000,4.03205000
3.65999991,240.37280000,4.03205000
3.67999991,244.32520000,3.95300200
3.69999991,244.32520000,3.95300200
3.71999991,244.32520000,3.95300200
3.73999991,244.32520000,3.87395400
3.75999991,244.32520000,3.87395400
3.77999990,240.37280000,3.79490600
3.79999990,244.32520000,3.79490600
3.81999990,236.43580000,3.79490600
3.83999990,240.37280000,3.79490600
3.85999990,236.43580000,3.71585900
3.87999990,240.37280000,3.71585900
3.89999990,244.32520000,3.71585900
3.91999990,240.37280000,3.63681100
3.93999990,240.37280000,3.63681100
3.95999990,236.43580000,3.55776300
3.97999990,236.43580000,3.55776300
3.99999990,236.43580000,3.47871500
4.01999990,236.43580000,3.47871500
4.03999990,236.43580000,3.47871500
4.05999990,232.49880000,3.39966800
4.07999990,232.49880000,3.39966800
4.09999990,232.49880000,3.39966800
4.11999990,232.49880000,3.32062000
4.13999990,228.56180000,3.32062000
4.15999989,228.56180000,3.32062000
4.17999989,224.60940000,3.32062000
4.19999989,228.56180000,3.24157200
4.21999989,228.56180000,3.16252500
4.23999989,228.56180000,3.16252500
4.25999989,228.56180000,3.16252500
4.27999989,228.56180000,3.08347700
4.29999989,224.60940000,3.08347700
4.31999989,228.56180000,3.08347700
4.33999989,224.60940000,3.08347700
4.35999989,220.67230000,3.00442900
4.37999989,224.60940000,3.00442900
4.39999989,220.67230000,3.00442900
4.41999989,224.60940000,2.92538100
4.43999989,220.67230000,2.92538100
4.45999989,220.67230000,2.84602600
4.47999989,216.73540000,2.84602600
4.49999989,216.73540000,2.76697900
4.51999989,216.73540000,2.76697900
4.53999989,216.73540000,2.76697900
4.55999988,212.79830000,2.68793100
4.57999988,212.79830000,2.68793100
4.59999988,216.73540000,2.60888300
4.61999988,216.73540000,2.60888300
4.63999988,212.79830000,2.60888300
4.65999988,212.79830000,2.52983500
4.67999988,208.84590000,2.52983500
4.69999988,212.79830000,2.52983500
4.71999988,212.79830000,2.52983500
4.73999988,208.84590000,2.52983500
4.75999988,208.84590000,2.52983500
4.77999988,208.84590000,2.45078800
4.79999988,212.79830000,2.37174000
4.81999988,208.84590000,2.37174000
4.83999988,208.84590000,2.37174000
4.85999988,208.84590000,2.37174000
4.87999988,208.84590000,2.29269200
4.89999988,204.90900000,2.29269200
4.91999988,204.90900000,2.29269200
4.93999988,200.97190000,2.29269200
4.95999987,204.90900000,2.21364400
4.97999987,204.90900000,2.21364400
4.99999987,204.90900000,2.13459600
5.01999987,200.97190000,2.21364400
5.03999987,200.97190000,2.13459600
5.05999987,200.97190000,2.13459600
5.07999987,200.97190000,2.05554900
5.09999987,200.97190000,2.05554900
5.11999987,197.03490000,1.97650100
5.13999987,200.97190000,1.97650100
5.15999987,197.03490000,1.97650100
5.17999987,197.03490000,1.89745300
5.19999987,197.03490000,1.89745300
5.21999987,197.03490000,1.81840600
5.23999987,193.08260000,1.81840600
5.25999987,193.08260000,1.73935800
5.27999987,193.08260000,1.73935800
5.29999987,197.03490000,1.66031000
5.31999987,189.14550000,1.66031000
5.33999987,189.14550000,1.66031000
5.35999986,189.14550000,1.66031000
5.37999986,193.08260000,1.58126200
5.39999986,185.20850000,1.50221500
5.41999986,189.14550000,1.50221500
5.43999986,185.20850000,1.50221500
5.45999986,189.14550000,1.42285900
5.47999986,189.14550000,1.42285900
5.49999986,185.20850000,1.34381200
5.51999986,185.20850000,1.34381200
5.53999986,181.27150000,1.34381200
5.55999986,181.27150000,1.26476400
5.57999986,181.27150000,1.26476400
5.59999986,177.31910000,1.18571600
5.61999986,181.27150000,1.18571600
5.63999986,177.31910000,1.10666800
5.65999986,177.31910000,1.10666800
5.67999986,181.27150000,1.02762100
5.69999986,177.31910000,1.02762100
5.71999986,177.31910000,1.02762100
5.73999985,177.31910000,0.86952510
5.75999985,173.38210000,0.94857280
5.77999985,169.44510000,0.86952510
5.79999985,173.38210000,0.79047740
5.81999985,173.38210000,0.79047740
5.83999985,169.44510000,0.71142970
5.85999985,169.44510000,0.71142970
5.87999985,169.44510000,0.63238190
5.89999985,169.44510000,0.63238190
5.91999985,169.44510000,0.55333420
5.93999985,169.44510000,0.55333420
5.95999985,165.50810000,0.47428640
5.97999985,165.50810000,0.47428640
5.99999985,165.50810000,0.47428640
6.01999985,161.55570000,0.39523870
6.03999985,157.61870000,0.39523870
6.05999985,161.55570000,0.39523870
6.07999985,161.55570000,0.31619100
6.09999985,161.55570000,0.23714320
6.11999985,161.55570000,0.23714320
6.13999984,157.61870000,0.23714320
6.15999984,161.55570000,0.15809550
6.17999984,157.61870000,0.15809550
6.19999984,153.68170000,0.07904774
6.21999984,157.61870000,0.07904774
6.23999984,153.68170000,0.00000000
6.25999984,157.61870000,0.00000000
6.27999984,153.68170000,-0.07904774
6.29999984,149.74470000,-0.07904774
6.31999984,153.68170000,-0.15809550
6.33999984,149.74470000,-0.15809550
6.35999984,149.74470000,-0.23714320
6.37999984,149.74470000,-0.23714320
6.39999984,149.74470000,-0.23714320
6.41999984,153.68170000,-0.31619100
6.43999984,145.79230000,-0.31619100
6.45999984,145.79230000,-0.39523870
6.47999984,145.79230000,-0.47428640
6.49999984,145.79230000,-0.47428640
6.51999984,141.85530000,-0.47428640
6.53999983,141.85530000,-0.55333420
6.55999983,141.85530000,-0.55333420
6.57999983,141.85530000,-0.63238190
6.59999983,145.79230000,-0.63238190
6.61999983,141.85530000,-0.71142970
6.63999983,137.91830000,-0.71142970
6.65999983,137.91830000,-0.71142970
6.67999983,137.91830000,-0.79047740
6.69999983,137.91830000,-0.79047740
6.71999983,137.91830000,-0.79047740
6.73999983,133.98130000,-0.86952510
6.75999983,137.91830000,-0.94857280
6.77999983,133.98130000,-0.94857280
6.79999983,133.98130000,-0.94857280
6.81999983,133.98130000,-1.02762100
6.83999983,130.02890000,-1.02762100
6.85999983,133.98130000,-1.10666800
6.87999983,130.02890000,-1.10666800
6.89999983,130.02890000,-1.18571600
6.91999983,130.02890000,-1.18571600
6.93999982,130.02890000,-1.18571600
6.95999982,126.09190000,-1.26476400
6.97999982,130.02890000,-1.26476400
6.99999982,130.02890000,-1.34381200
7.01999982,130.02890000,-1.34381200
7.03999982,126.09190000,-1.34381200
7.05999982,126.09190000,-1.42285900
7.07999982,126.09190000,-1.42285900
7.09999982,122.15490000,-1.50221500
7.11999982,122.15490000,-1.50221500
7.13999982,122.15490000,-1.58126200
7.15999982,126.09190000,-1.58126200
7.17999982,118.21790000,-1.58126200
7.19999982,122.15490000,-1.66031000
7.21999982,122.15490000,-1.66031000
7.23999982,114.28090000,-1.73935800
7.25999982,114.28090000,-1.73935800
7.27999982,114.28090000,-1.73935800
7.29999982,114.28090000,-1.81840600
7.31999982,118.21790000,-1.89745300
7.33999981,118.21790000,-1.89745300
7.35999981,118.21790000,-1.97650100
7.37999981,114.28090000,-1.97650100
7.39999981,114.28090000,-1.97650100
7.41999981,114.28090000,-1.97650100
7.43999981,110.32850000,-2.05554900
7.45999981,110.32850000,-2.05554900
7.47999981,114.28090000,-2.13459600
7.49999981,114.28090000,-2.13459600
7.51999981,110.32850000,-2.13459600
7.53999981,110.32850000,-2.21364400
7.55999981,106.39150000,-2.21364400
7.57999981,110.32850000,-2.21364400
7.59999981,110.32850000,-2.29269200
7.61999981,106.39150000,-2.29269200
7.63999981,106.39150000,-2.37174000
7.65999981,110.32850000,-2.37174000
7.67999981,106.39150000,-2.37174000
7.69999981,106.39150000,-2.45078800
7.71999980,106.39150000,-2.45078800
7.73999980,106.39150000,-2.52983500
7.75999980,106.39150000,-2.52983500
7.77999980,102.45450000,-2.60888300
7.79999980,102.45450000,-2.60888300
7.81999980,102.45450000,-2.60888300
7.83999980,98.51746000,-2.68793100
7.85999980,98.51746000,-2.68793100
7.87999980,98.51746000,-2.68793100
7.89999980,98.51746000,-2.76697900
7.91999980,102.45450000,-2.76697900
7.93999980,98.51746000,-2.76697900
7.95999980,98.51746000,-2.84602600
7.97999980,98.51746000,-2.84602600
7.99999980,98.51746000,-2.92538100
8.01999980,98.51746000,-2.84602600
8.03999980,94.56508000,-2.92538100
8.05999980,98.51746000,-2.92538100
8.07999980,94.56508000,-3.00442900
8.09999980,98.51746000,-3.00442900
8.11999979,94.56508000,-3.00442900
8.13999979,94.56508000,-3.00442900
8.15999979,94.56508000,-3.08347700
8.17999979,90.62807000,-3.08347700
8.19999979,90.62807000,-3.08347700
8.21999979,90.62807000,-3.08347700
8.23999979,94.56508000,-3.16252500
8.25999979,90.62807000,-3.16252500
8.27999979,94.56508000,-3.16252500
8.29999979,90.62807000,-3.24157200
8.31999979,90.62807000,-3.24157200
8.33999979,90.62807000,-3.24157200
8.35999979,86.69107000,-3.32062000
8.37999979,90.62807000,-3.32062000
8.39999979,90.62807000,-3.39966800
8.41999979,86.69107000,-3.32062000
8.43999979,86.69107000,-3.39966800
8.45999979,86.69107000,-3.39966800
8.47999979,86.69107000,-3.47871500
8.49999979,86.69107000,-3.47871500
8.51999978,86.69107000,-3.47871500
8.53999978,82.75406000,-3.47871500
8.55999978,82.75406000,-3.55776300
8.57999978,82.75406000,-3.55776300
8.59999978,82.75406000,-3.55776300
8.61999978,78.80167000,-3.63681100
8.63999978,82.75406000,-3.71585900
8.65999978,78.80167000,-3.71585900
8.67999978,78.80167000,-3.71585900
8.69999978,82.75406000,-3.71585900
8.71999978,74.86466000,-3.71585900
8.73999978,78.80167000,-3.79490600
8.75999978,78.80167000,-3.79490600
8.77999978,78.80167000,-3.87395400
8.79999978,74.86466000,-3.87395400
8.81999978,74.86466000,-3.87395400
8.83999978,74.86466000,-3.87395400
8.85999978,74.86466000,-3.95300200
8.87999978,74.86466000,-3.95300200
8.89999978,74.86466000,-3.95300200
8.91999977,70.92765000,-4.03205000
8.93999977,70.92765000,-4.11109700
8.95999977,70.92765000,-4.11109700
8.97999977,70.92765000,-4.11109700
8.99999977,70.92765000,-4.11109700
9.01999977,66.99064000,-4.11109700
9.03999977,70.92765000,-4.19014500
9.05999977,70.92765000,-4.19014500
9.07999977,70.92765000,-4.26919300
9.09999977,66.99064000,-4.26919300
9.11999977,66.99064000,-4.26919300
9.13999977,66.99064000,-4.34854800
9.15999977,66.99064000,-4.34854800
9.17999977,66.99064000,-4.34854800
9.19999977,63.03826000,-4.42759600
9.21999977,66.99064000,-4.42759600
9.23999977,63.03826000,-4.42759600
9.25999977,66.99064000,-4.50664400
9.27999977,63.03826000,-4.50664400
9.29999977,63.03826000,-4.50664400
9.31999976,59.10125000,-4.58569100
9.33999976,59.10125000,-4.58569100
9.35999976,63.03826000,-4.58569100
9.37999976,59.10125000,-4.66473900
9.39999976,63.03826000,-4.66473900
9.41999976,59.10125000,-4.66473900
9.43999976,59.10125000,-4.66473900
9.45999976,59.10125000,-4.66473900
9.47999976,59.10125000,-4.66473900
9.49999976,55.16425000,-4.74378700
9.51999976,55.16425000,-4.74378700
9.53999976,55.16425000,-4.82283500
9.55999976,55.16425000,-4.82283500
9.57999976,55.16425000,-4.82283500
9.59999976,55.16425000,-4.82283500
9.61999976,59.10125000,-4.82283500
9.63999976,55.16425000,-4.90188200
9.65999976,55.16425000,-4.90188200
9.67999976,55.16425000,-4.90188200
9.69999975,55.16425000,-4.90188200
9.71999975,55.16425000,-4.98093000
9.73999975,51.22724000,-4.98093000
9.75999975,51.22724000,-4.98093000
9.77999975,51.22724000,-4.98093000
9.79999975,51.22724000,-4.98093000
9.81999975,51.22724000,-4.98093000
9.83999975,47.27485000,-5.05997800
9.85999975,51.22724000,-5.05997800
9.87999975,51.22724000,-5.05997800
9.89999975,51.22724000,-5.05997800
9.91999975,47.27485000,-5.05997800
9.93999975,47.27485000,-5.13902600
9.95999975,47.27485000,-5.13902600
9.97999975,51.22724000,-5.13902600
9.99999975,51.22724000,-5.13902600
10.01999975,47.27485000,-5.13902600
10.03999975,47.27485000,-5.13902600
10.05999975,51.22724000,-5.13902600
10.07999975,47.27485000,-5.21807300
10.09999974,47.27485000,-5.21807300
10.11999974,47.27485000,-5.21807300
10.13999974,43.33784000,-5.21807300
10.15999974,43.33784000,-5.21807300
10.17999974,43.33784000,-5.21807300
10.19999974,43.33784000,-5.21807300
10.21999974,47.27485000,-5.21807300
10.23999974,43.33784000,-5.29712100
10.25999974,43.33784000,-5.29712100
10.27999974,43.33784000,-5.29712100
10.29999974,47.27485000,-5.29712100
10.31999974,39.40083000,-5.29712100
10.33999974,43.33784000,-5.29712100
10.35999974,47.27485000,-5.29712100
10.37999974,43.33784000,-5.29712100
10.39999974,43.33784000,-5.29712100
10.41999974,47.27485000,-5.29712100
10.43999974,43.33784000,-5.29712100
10.45999974,39.40083000,-5.37616800
10.47999974,43.33784000,-5.37616800
10.49999973,43.33784000,-5.29712100
10.51999973,47.27485000,-5.37616800
10.53999973,43.33784000,-5.37616800
10.55999973,43.33784000,-5.37616800
10.57999973,47.27485000,-5.37616800
10.59999973,43.33784000,-5.37616800
10.61999973,43.33784000,-5.29712100
10.63999973,47.27485000,-5.29712100
10.65999973,43.33784000,-5.37616800
10.67999973,43.33784000,-5.37616800
10.69999973,39.40083000,-5.37616800
10.71999973,39.40083000,-5.37616800
10.73999973,39.40083000,-5.37616800
10.75999973,39.40083000,-5.37616800
10.77999973,39.40083000,-5.37616800
10.79999973,39.40083000,-5.37616800
10.81999973,43.33784000,-5.37616800
10.83999973,39.40083000,-5.37616800
10.85999973,39.40083000,-5.37616800
10.87999973,43.33784000,-5.37616800
10.89999972,47.27485000,-5.37616800
10.91999972,39.40083000,-5.37616800
10.93999972,39.40083000,-5.37616800
10.95999972,39.40083000,-5.37616800
10.97999972,43.33784000,-5.37616800
10.99999972,43.33784000,-5.45521700
11.01999972,43.33784000,-5.37616800
11.03999972,43.33784000,-5.37616800
11.05999972,43.33784000,-5.37616800
11.07999972,43.33784000,-5.37616800
11.09999972,43.33784000,-5.45521700
11.11999972,39.40083000,-5.37616800
11.13999972,39.40083000,-5.37616800
11.15999972,39.40083000,-5.37616800
11.17999972,39.40083000,-5.45521700
11.19999972,39.40083000,-5.37616800
11.21999972,43.33784000,-5.45521700
11.23999972,43.33784000,-5.45521700
11.25999972,39.40083000,-5.45521700
11.27999972,39.40083000,-5.45521700
11.29999971,43.33784000,-5.37616800
11.31999971,39.40083000,-5.37616800
11.33999971,35.46383000,-5.45521700
11.35999971,39.40083000,-5.45521700
11.37999971,43.33784000,-5.45521700
11.39999971,43.33784000,-5.45521700
11.41999971,39.40083000,-5.45521700
11.43999971,39.40083000,-5.45521700
11.45999971,39.40083000,-5.45521700
11.47999971,39.40083000,-5.45521700
11.49999971,39.40083000,-5.45521700
11.51999971,43.33784000,-5.37616800
11.53999971,35.46383000,-5.45521700
11.55999971,43.33784000,-5.45521700
11.57999971,39.40083000,-5.45521700
11.59999971,43.33784000,-5.37616800
11.61999971,39.40083000,-5.37616800
11.63999971,39.40083000,-5.45521700
11.65999971,43.33784000,-5.45521700
11.67999970,39.40083000,-5.45521700
11.69999970,43.33784000,-5.45521700
11.71999970,39.40083000,-5.45521700
11.73999970,39.40083000,-5.45521700
11.75999970,39.40083000,-5.45521700
11.77999970,43.33784000,-5.45521700
11.79999970,39.40083000,-5.37616800
11.81999970,43.33784000,-5.45521700
11.83999970,39.40083000,-5.37616800
11.85999970,39.40083000,-5.45521700
11.87999970,43.33784000,-5.45521700
11.89999970,39.40083000,-5.37616800
11.91999970,39.40083000,-5.37616800
11.93999970,43.33784000,-5.37616800
11.95999970,39.40083000,-5.37616800
11.97999970,39.40083000,-5.37616800
11.99999970,43.33784000,-5.37616800
12.01999970,43.33784000,-5.37616800
12.03999970,39.40083000,-5.37616800
12.05999970,47.27485000,-5.37616800
12.07999969,43.33784000,-5.29712100
12.09999969,43.33784000,-5.37616800
12.11999969,43.33784000,-5.29712100
12.13999969,43.33784000,-5.29712100
12.15999969,43.33784000,-5.37616800
12.17999969,43.33784000,-5.29712100
12.19999969,43.33784000,-5.29712100
12.21999969,43.33784000,-5.29712100
12.23999969,47.27485000,-5.29712100
12.25999969,47.27485000,-5.29712100
12.27999969,43.33784000,-5.29712100
12.29999969,47.27485000,-5.29712100
12.31999969,43.33784000,-5.21807300
12.33999969,43.33784000,-5.21807300
12.35999969,43.33784000,-5.21807300
12.37999969,43.33784000,-5.21807300
12.39999969,47.27485000,-5.21807300
12.41999969,47.27485000,-5.21807300
12.43999969,43.33784000,-5.21807300
12.45999969,43.33784000,-5.13902600
12.47999968,51.22724000,-5.13902600
12.49999968,47.27485000,-5.13902600
12.51999968,47.27485000,-5.13902600
12.53999968,47.27485000,-5.13902600
12.55999968,47.27485000,-5.13902600
12.57999968,51.22724000,-5.05997800
12.59999968,47.27485000,-5.05997800
12.61999968,51.22724000,-5.05997800
12.63999968,47.27485000,-5.05997800
12.65999968,51.22724000,-5.05997800
12.67999968,51.22724000,-5.05997800
12.69999968,51.22724000,-4.98093000
12.71999968,51.22724000,-4.98093000
12.73999968,51.22724000,-4.98093000
12.75999968,55.16425000,-4.98093000
12.77999968,51.22724000,-4.90188200
12.79999968,51.22724000,-4.90188200
12.81999968,51.22724000,-4.90188200
12.83999968,51.22724000,-4.90188200
12.85999968,55.16425000,-4.82283500
12.87999967,55.16425000,-4.90188200
12.89999967,55.16425000,-4.82283500
12.91999967,51.22724000,-4.82283500
12.93999967,59.10125000,-4.82283500
12.95999967,55.16425000,-4.74378700
12.97999967,55.16425000,-4.74378700
12.99999967,55.16425000,-4.74378700
13.01999967,55.16425000,-4.74378700
13.03999967,59.10125000,-4.74378700
13.05999967,59.10125000,-4.66473900
13.07999967,59.10125000,-4.66473900
13.09999967,59.10125000,-4.66473900
13.11999967,59.10125000,-4.58569100
13.13999967,59.10125000,-4.58569100
13.15999967,63.03826000,-4.58569100
13.17999967,63.03826000,-4.58569100
13.19999967,55.16425000,-4.50664400
13.21999967,63.03826000,-4.50664400
13.23999967,63.03826000,-4.42759600
13.25999967,63.03826000,-4.42759600
13.27999966,66.99064000,-4.42759600
13.29999966,66.99064000,-4.42759600
13.31999966,63.03826000,-4.42759600
13.33999966,66.99064000,-4.34854800
13.35999966,63.03826000,-4.34854800
13.37999966,66.99064000,-4.26919300
13.39999966,70.92765000,-4.26919300
13.41999966,66.99064000,-4.26919300
13.43999966,70.92765000,-4.26919300
13.45999966,70.92765000,-4.26919300
13.47999966,66.99064000,-4.19014500
13.49999966,70.92765000,-4.19014500
13.51999966,66.99064000,-4.11109700
13.53999966,70.92765000,-4.19014500
13.55999966,70.92765000,-4.11109700
13.57999966,74.86466000,-4.03205000
13.59999966,74.86466000,-4.03205000
13.61999966,66.99064000,-3.95300200
13.63999966,74.86466000,-4.03205000
13.65999965,74.86466000,-3.95300200
13.67999965,74.86466000,-3.95300200
13.69999965,78.80167000,-3.87395400
13.71999965,74.86466000,-3.87395400
13.73999965,74.86466000,-3.87395400
13.75999965,78.80167000,-3.87395400
13.77999965,74.86466000,-3.79490600
13.79999965,78.80167000,-3.79490600
13.81999965,82.75406000,-3.71585900
13.83999965,78.80167000,-3.71585900
13.85999965,78.80167000,-3.71585900
13.87999965,78.80167000,-3.63681100
13.89999965,78.80167000,-3.63681100
13.91999965,82.75406000,-3.63681100
13.93999965,82.75406000,-3.63681100
13.95999965,82.75406000,-3.55776300
13.97999965,82.75406000,-3.55776300
13.99999965,82.75406000,-3.47871500
14.01999965,82.75406000,-3.47871500
14.03999965,82.75406000,-3.47871500
14.05999964,86.69107000,-3.39966800
14.07999964,86.69107000,-3.32062000
14.09999964,82.75406000,-3.32062000
14.11999964,86.69107000,-3.32062000
14.13999964,86.69107000,-3.24157200
14.15999964,90.62807000,-3.24157200
14.17999964,86.69107000,-3.24157200
14.19999964,90.62807000,-3.24157200
14.21999964,94.56508000,-3.16252500
14.23999964,90.62807000,-3.16252500
14.25999964,90.62807000,-3.16252500
14.27999964,94.56508000,-3.08347700
14.29999964,90.62807000,-3.08347700
14.31999964,94.56508000,-3.08347700
14.33999964,94.56508000,-3.00442900
14.35999964,90.62807000,-2.92538100
14.37999964,98.51746000,-2.92538100
14.39999964,98.51746000,-2.92538100
14.41999964,98.51746000,-2.84602600
14.43999964,98.51746000,-2.84602600
14.45999963,98.51746000,-2.84602600
14.47999963,98.51746000,-2.76697900
14.49999963,102.45450000,-2.76697900
14.51999963,102.45450000,-2.76697900
14.53999963,98.51746000,-2.68793100
14.55999963,102.45450000,-2.68793100
14.57999963,102.45450000,-2.60888300
14.59999963,98.51746000,-2.60888300
14.61999963,106.39150000,-2.60888300
14.63999963,106.39150000,-2.60888300
14.65999963,102.45450000,-2.52983500
14.67999963,106.39150000,-2.52983500
14.69999963,106.39150000,-2.52983500
14.71999963,102.45450000,-2.45078800
14.73999963,110.32850000,-2.45078800
14.75999963,98.51746000,-2.45078800
14.77999963,106.39150000,-2.45078800
14.79999963,110.32850000,-2.37174000
14.81999963,106.39150000,-2.37174000
14.83999963,106.39150000,-2.37174000
14.85999962,110.32850000,-2.29269200
14.87999962,106.39150000,-2.29269200
14.89999962,106.39150000,-2.29269200
14.91999962,110.32850000,-2.29269200
14.93999962,110.32850000,-2.21364400
14.95999962,110.32850000,-2.21364400
14.97999962,110.32850000,-2.21364400
